haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000105000000,63000100000560,1000105000082,1000105000000,63,0.0,1000105000001,-1,-1,1000105000000,-1,1119,100.61077,78.233696,91.14355,5688,2.2875316,40.16289,29.60166,85290,0,4,3,-35.462086,-22.62923,-144.64015,97.79945,184.23128,-0.1498805,0.24095295,-0.65141493,16267301,1,560,0.0677562,368
1000105000001,62000100000562,1000105000082,1000105000000,62,0.019932542,1000105000002,-1,1000105000000,1000105000001,-1,1061,99.83618,78.40582,89.07797,5688,2.2947717,40.16726,29.63252,85290,0,4,3,-35.262062,-24.858917,-147.81694,98.952705,184.84894,-0.071478315,0.14001223,-0.27792448,16267301,1,562,0.062831275,938
1000105000002,61000100000572,1000105000082,1000105000000,61,0.041403063,1000105000003,-1,1000105000001,1000105000002,-1,1012,98.20093,78.49189,88.303375,5688,2.3017948,40.169846,29.661154,85290,0,4,3,-34.818794,-25.57888,-149.79921,99.60295,185.94989,-0.105438046,0.033619646,-0.2096495,16265539,1,572,0.05990678,398
1000105000003,60000100000544,1000105000082,1000105000000,60,0.064493395,1000105000004,-1,1000105000002,1000105000003,-1,1018,95.96323,77.889435,88.303375,5688,2.3109574,40.175957,29.696503,85290,0,4,3,-34.60496,-25.649826,-150.06729,99.62933,183.97844,-0.06217665,0.08677357,-0.18695782,16267301,1,544,0.061577406,526
1000105000004,59000100000506,1000105000082,1000105000000,59,0.08928783,1000105000005,-1,1000105000003,1000105000004,-1,1034,94.930435,76.59845,88.217316,5688,2.3206778,40.180416,29.726532,85290,0,4,3,-33.7224,-24.967985,-150.76497,97.98379,183.11563,-0.12092953,0.1302315,-0.19128284,16265539,1,506,0.059874073,915
1000105000005,58000100000484,1000105000082,1000105000000,58,0.11588337,1000105000006,-1,1000105000004,1000105000005,-1,1064,94.06978,75.82385,88.7337,5688,2.3321917,40.18262,29.762857,85290,0,4,3,-33.577488,-24.799881,-150.9236,97.334206,188.8355,-0.15555744,0.0985638,-0.38755637,16265539,1,484,0.06667759,541
1000105000006,57000100000480,1000105000082,1000105000000,57,0.14438343,1000105000007,-1,1000105000005,1000105000006,-1,1025,93.381256,76.51238,87.35666,5688,2.3429005,40.181896,29.804367,85290,0,4,3,-32.49797,-23.735817,-151.26965,95.17272,178.83588,-0.08918545,0.20198569,-0.2744128,16267509,1,480,0.06619031,708
1000105000007,56000100000500,1000105000082,1000105000000,56,0.17489761,1000105000008,-1,1000105000006,1000105000007,-1,1025,92.60666,77.7173,87.35666,5688,2.355304,40.191753,29.845287,85290,0,4,3,-34.119457,-22.46626,-152.80237,94.436935,176.86748,-0.18101875,0.13587642,-0.39731312,16267509,1,500,0.06549089,276
1000105000008,55000100000490,1000105000082,1000105000000,55,0.20754863,1000105000009,-1,1000105000007,1000105000008,-1,1016,91.573875,76.94271,86.84026,5688,2.3657296,40.196323,29.887733,85290,0,4,3,-31.742664,-23.423222,-151.05446,99.58171,185.81042,-0.124299675,0.21539453,-0.28416878,16265539,1,490,0.062777594,501
1000105000009,54000100000505,1000105000082,1000105000000,54,0.24246909,1000105000010,-1,1000105000008,1000105000009,-1,990,90.36896,76.85664,84.86075,5688,2.3808386,40.205524,29.93767,85290,0,4,3,-34.325783,-21.797258,-152.85405,103.16897,183.03578,-0.16788499,0.11832967,-0.48158962,16265539,1,505,0.05645533,13
