haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
2000057000000,63000200000533,2000057000251,2000057000000,63,0.0,2000057000001,-1,-1,2000057000000,2000057000990,4876,509.25058,389.96356,455.8038,9648,32.465622,60.415047,28.768606,126343,3,6,3,300.5663,-562.5483,-44.800636,163.99258,296.65475,2.2615473,-0.5985718,0.28982103,851121,2,533,0.11400112,103
2000057000001,62000200000528,2000057000251,2000057000000,62,0.019932542,2000057000002,-1,2000057000000,2000057000001,2000057000991,4753,503.57025,387.63977,453.3079,9648,32.405716,60.52877,28.772144,126343,3,6,3,294.11017,-556.0194,-44.25461,165.07928,294.9484,2.1435022,-0.6373766,0.24224144,851121,2,528,0.1086292,980
2000057000002,61000200000496,2000057000251,2000057000000,61,0.041403063,2000057000003,-1,2000057000001,2000057000002,2000057000992,4903,500.9022,386.69305,446.42264,9649,32.34564,60.644962,28.778471,126357,3,6,3,286.9398,-543.6415,-44.6276,165.26888,299.21896,2.2345746,-0.748133,0.09456882,856333,2,496,0.1129874,617
2000057000003,60000200000517,2000057000251,2000057000000,60,0.064493395,2000057000004,-1,2000057000002,2000057000003,2000057000993,4798,496.51285,381.78732,444.271,9649,32.27994,60.772728,28.781149,126357,3,6,3,280.06186,-534.2117,-45.854412,165.0789,292.63333,2.026474,-0.6744809,0.09868175,852699,2,517,0.109387,164
2000057000004,59000200000540,2000057000251,2000057000000,59,0.08928783,2000057000005,-1,2000057000003,2000057000004,2000057000994,4771,484.3776,379.54962,443.32428,9649,32.212143,60.90256,28.792578,126356,3,6,3,274.1066,-524.7344,-44.743202,163.58946,293.55978,1.859729,-0.5789223,-0.30205148,852699,2,540,0.10875543,604
2000057000005,58000200000540,2000057000251,2000057000000,58,0.11588337,2000057000006,-1,2000057000004,2000057000005,2000057000995,4769,477.062,371.11517,439.9677,9649,32.13799,61.034645,28.800459,126356,3,6,3,264.2037,-506.65936,-44.135757,164.19908,295.4139,1.9818296,-0.24799499,-0.18474345,856547,2,540,0.11105461,198
2000057000006,57000200000546,2000057000251,2000057000000,57,0.14438343,2000057000007,-1,2000057000005,2000057000006,2000057000996,4660,474.8243,364.5742,431.18903,9649,32.062183,61.173573,28.814003,126356,3,6,3,259.91318,-500.1984,-43.607456,162.33975,292.5572,1.6802943,0.094755,-0.378035,852699,2,546,0.108265914,863
2000057000007,56000200000541,2000057000244,2000057000000,56,0.17489761,2000057000008,2000057000245,2000057000006,2000057000007,2000057000997,4553,466.3038,342.36923,423.78735,9649,31.98292,61.315247,28.821192,126356,3,6,3,256.25665,-492.87317,-45.091694,162.73132,294.8247,1.7558037,0.5323055,-0.12207835,874903,2,541,0.10422795,991
2000057000008,55000200000531,2000057000244,2000057000000,55,0.20754863,2000057000009,-1,2000057000007,2000057000008,2000057000998,4460,457.2669,337.54956,395.47177,9649,31.904167,61.471294,28.830126,126356,3,6,3,245.4844,-477.75665,-40.81948,161.18675,292.94287,1.7694551,0.89997894,0.114437886,874903,2,531,0.10321011,135
2000057000009,54000200000536,2000057000244,2000057000000,54,0.24246909,2000057000010,-1,2000057000008,2000057000009,2000057000999,4328,425.2505,333.6766,379.46353,9649,31.82407,61.62071,28.843468,126358,3,6,3,242.40707,-472.30707,-36.849354,161.76602,291.37784,1.8085488,1.2834703,-0.13125665,874903,2,536,0.09978103,266
2000057000010,53000200000538,2000057000240,2000057000000,53,0.2798018,2000057000011,2000057000241,2000057000009,2000057000010,2000057001000,4140,403.3898,328.85693,372.66437,9649,31.746206,61.777214,28.852365,126358,3,6,3,233.81169,-459.67035,-31.124315,160.56943,288.57236,1.4234926,1.122708,-0.4624873,874903,2,538,0.0956264,168
2000057000011,52000200000512,2000057000240,2000057000000,52,0.31970343,2000057000012,-1,2000057000010,2000057000011,2000057001001,4000,392.02914,320.76675,362.59467,9649,31.662409,61.938934,28.864868,126358,3,6,3,222.35341,-446.8611,-20.024216,165.07437,296.5003,1.5212669,1.1482064,-0.6653472,874903,2,512,0.09094186,822
2000057000012,51000200000498,2000057000240,2000057000000,51,0.36234027,2000057000013,-1,2000057000011,2000057000012,2000057000242,3865,389.7914,315.1725,356.57007,9649,31.584425,62.1021,28.866669,126358,3,6,3,218.24269,-432.86407,-13.298248,165.97472,294.8709,1.4924296,1.6276959,-0.5673744,874903,2,498,0.08381729,677
2000057000013,50000100000321,2000057000240,2000057000000,50,0.40789944,2000057000014,-1,2000057000012,2000057000013,2000057000265,3893,388.3283,319.30365,362.42255,9649,31.501097,62.268063,28.870354,126358,3,6,3,213.94226,-420.76663,-4.8102765,168.48575,299.51953,1.2024767,1.6608546,-0.65355074,856547,1,321,0.08536676,734
2000057000014,49000000000258,2000057000233,2000057000000,49,0.45657724,2000057000015,2000057000234,2000057000013,2000057000014,2000057000266,3859,382.90616,329.1151,360.44302,9649,31.41306,62.43298,28.871084,126358,3,6,3,213.66273,-405.24316,4.478987,165.14386,291.46072,1.3882924,1.2332023,-0.124469034,856333,0,258,0.08568693,698
2000057000015,48000000000239,2000057000233,2000057000000,48,0.5085914,2000057000016,-1,2000057000014,2000057000015,2000057000267,3732,377.13977,326.1889,358.37744,14922,31.320766,0.10424312,28.867458,51460,3,0,3,208.83168,-394.9001,13.648591,168.40164,294.73135,1.5444621,1.5661069,-0.15607059,856333,0,239,0.08269115,133
2000057000016,47000000000247,2000057000233,2000057000000,47,0.5641766,2000057000017,-1,2000057000015,2000057000016,2000057000268,3694,368.10287,320.33643,352.18073,1463,31.241104,0.27552035,28.85032,23373,3,0,3,204.41318,-386.76804,18.959177,169.92632,297.89908,1.8091842,1.8261794,0.048060462,856333,0,247,0.08155801,752
2000057000017,46000000000234,2000057000208,2000057000000,46,0.6235901,2000057000018,2000057000209,2000057000016,2000057000017,2000057000210,3550,345.38153,298.90607,330.92252,1463,31.153587,0.44382313,28.8381,23373,3,0,3,200.43971,-367.73853,25.088367,168.08684,295.42065,1.124021,1.6310699,-0.38827047,856229,0,234,0.078063995,973
2000057000018,45000000000242,2000057000208,2000057000000,45,0.6871088,2000057000019,-1,2000057000017,2000057000018,2000057000211,3489,332.38562,285.5659,320.50854,1463,31.05779,0.6051988,28.828615,23373,3,0,3,199.7285,-355.76767,23.196634,166.40532,291.17484,1.1026064,1.4156023,-0.5344737,852398,0,242,0.07716153,569
2000057000019,44000000000235,2000057000208,2000057000000,44,0.75503564,2000057000020,-1,2000057000018,2000057000019,2000057000212,3386,314.31183,275.41016,304.93066,1463,30.972803,0.77239555,28.809114,23373,3,0,3,198.29202,-337.78134,19.63938,169.3127,297.4259,1.1438831,1.4865707,-0.4692583,856229,0,235,0.074670464,218
