haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
6000051000000,63000600000265,6000051000310,6000051000000,63,0.0,6000051000001,-1,-1,6000051000000,6000051000377,4711,470.77924,344.52087,411.30783,28048,6.0488963,60.48779,58.0394,224494,0,6,6,-304.5518,-164.46725,-50.327023,151.39795,263.22134,3.0290236,-4.0562096,-6.4014816,19560458,6,265,0.13181107,675
6000051000001,62000600000268,6000051000310,6000051000000,62,0.019932542,6000051000002,-1,6000051000000,6000051000001,6000051000312,4603,463.1194,343.83237,409.58652,28048,6.1072373,60.524616,58.04523,224494,0,6,6,-300.30438,-160.32582,-51.349163,148.66284,263.39685,2.9808197,-3.8106644,-6.1823945,19560458,6,268,0.13427177,833
6000051000002,61000600000262,6000051000310,6000051000000,61,0.041403063,6000051000003,-1,6000051000001,6000051000002,6000051000313,4653,458.21362,341.42252,409.50046,28049,6.158949,60.5602,58.050793,224508,0,6,6,-302.24228,-159.55838,-53.555515,148.72937,260.16162,3.264266,-4.0709515,-6.839788,19560458,6,262,0.13816416,578
6000051000003,60000600000194,6000051000310,6000051000000,60,0.064493395,6000051000004,-1,6000051000002,6000051000003,6000051000314,4580,454.94315,337.72168,404.50867,28049,6.2196755,60.594738,58.061188,224508,0,6,6,-302.4182,-153.7306,-57.262123,147.70326,260.26923,2.7226086,-3.8997602,-6.6041493,19560458,6,194,0.13641135,968
6000051000004,59000600000250,6000051000282,6000051000000,59,0.08928783,6000051000005,6000051000283,6000051000003,6000051000004,6000051000315,4658,451.58658,312.67657,401.1521,28049,6.284806,60.628426,58.074795,224508,0,6,6,-306.56766,-156.74756,-58.820686,147.32513,259.95364,2.317207,-3.8886166,-6.761757,19559725,6,250,0.13894212,973
6000051000005,58000600000258,6000051000277,6000051000000,58,0.11588337,6000051000006,6000051000278,6000051000004,6000051000005,6000051000316,4473,449.34888,305.361,394.0947,28049,6.354261,60.662273,58.091915,224508,0,6,6,-305.41296,-146.8016,-65.81235,147.95773,259.58502,1.8444117,-3.663322,-6.1745253,19559817,6,258,0.13334885,339
6000051000006,57000600000265,6000051000277,6000051000000,57,0.14438343,6000051000007,-1,6000051000005,6000051000006,6000051000317,4661,444.61526,305.53314,380.23813,28049,6.430445,60.698154,58.11208,224508,0,6,6,-313.5723,-148.88353,-66.82768,146.47638,256.50882,2.4979515,-3.9977818,-6.013158,19559725,6,265,0.14007951,588
6000051000007,56000600000269,6000051000277,6000051000000,56,0.17489761,6000051000008,-1,6000051000006,6000051000007,6000051000318,4689,428.2628,304.93066,380.49634,28049,6.5128975,60.72554,58.128563,224508,0,6,6,-317.32205,-148.35597,-70.81133,146.79298,254.56718,2.0968325,-3.8081942,-6.9204383,19538015,6,269,0.1440332,217
6000051000008,55000600000222,6000051000277,6000051000000,55,0.20754863,6000051000009,-1,6000051000007,6000051000008,6000051000385,4476,420.60294,305.1028,378.00043,28049,6.5963235,60.762726,58.156254,224508,0,6,6,-322.21762,-145.76532,-72.565056,147.97682,257.05237,2.4487302,-3.798412,-6.1950107,19538015,6,222,0.13834023,566
6000051000009,54000600000263,6000051000277,6000051000000,54,0.24246909,6000051000010,-1,6000051000008,6000051000009,6000051000320,4346,417.76276,309.75034,377.48404,28049,6.6979027,60.803394,58.18362,224508,0,6,6,-328.0637,-148.2901,-70.886215,151.93658,260.55563,2.385021,-3.8814118,-6.9215918,19560385,6,263,0.12991743,884
6000051000010,53000600000218,6000051000277,6000051000000,53,0.2798018,6000051000011,-1,6000051000009,6000051000010,6000051000429,4195,412.77097,324.29544,378.00043,28049,6.8083177,60.837463,58.220894,224508,0,6,6,-330.72006,-145.93948,-72.38722,155.6998,263.57443,1.5435083,-3.5690143,-6.2984834,19560385,6,218,0.12038171,318
6000051000011,52000600000204,6000051000260,6000051000000,52,0.31970343,6000051000012,6000051000261,6000051000010,6000051000011,6000051000388,4370,408.55374,316.54953,372.49222,28049,6.933601,60.876637,58.257454,224509,0,6,6,-336.57193,-155.79811,-67.69291,156.58357,266.2713,1.8536154,-3.7694802,-6.5903454,19559889,6,204,0.123824105,724
6000051000012,51000600000205,6000051000260,6000051000000,51,0.36234027,6000051000013,-1,6000051000011,6000051000012,6000051000323,4205,407.52097,312.07413,371.97583,28049,7.0771084,60.92959,58.289825,224509,0,6,6,-338.004,-155.97832,-72.53522,155.71048,260.8545,1.021379,-4.6649265,-5.7345214,19560108,6,205,0.12147266,967
6000051000013,50000600000207,6000051000260,6000051000000,50,0.40789944,6000051000014,-1,6000051000012,6000051000013,6000051000324,3911,402.6152,302.00443,362.7668,28049,7.236664,60.9981,58.32044,224509,0,6,6,-338.93417,-168.94264,-62.661823,152.53503,254.86972,1.543204,-3.6740248,-5.3717933,19559867,6,207,0.114679456,532
