galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
3000075000000,3000075000402,-1,3000075000000,63000300000663,63000300000663,3000075000000,3000075000001,-1,0,63,0.0,634.9925,12999,61.406242,9.987936,15.127185,40828,6,1,1,-206.02632,98.37115,64.19315,9659,634.9925,0.3011406,301.1408,329.4351,0.12641305,7.1693845,2.4095662,90.77298,1.7756246E-4,0.0062140366,0.0037485391,0.08296938,0.023704754,0.5846818,1.0876025E-6,0.0,0.0,0.0,0.049047597,0.0583501,-20.453066,-21.345474,-22.075682,-22.702234,-24.251608,-19.31371,-20.181755,-20.900036,-21.507618,-23.004671,-20.44771,-21.341005,-22.072044,-22.699564,-24.25081,10.673912,308
3000075000001,3000075000402,3000075000000,3000075000001,62000300000659,62000300000659,3000075000000,3000075000002,-1,0,62,0.019932542,637.74664,12999,61.44569,9.961062,15.10587,40828,6,1,1,-206.59557,98.33819,62.88035,9861,637.74664,0.3000578,302.3372,331.06924,0.12641305,7.1693845,2.4095662,91.86322,1.9595357E-4,0.006196384,0.0037485391,0.08296938,0.023704754,0.58327633,1.2002514E-6,0.0,0.0,0.0,0.05001795,0.058007214,-20.48312,-21.371752,-22.099716,-22.72422,-24.27066,-19.339075,-20.20527,-20.922213,-21.528387,-23.02332,-20.477957,-21.367447,-22.096214,-22.721653,-24.269892,10.410478,440
3000075000002,3000075000402,3000075000001,3000075000002,61000300000675,61000300000675,3000075000000,3000075000003,-1,0,61,0.041403063,642.3081,12999,61.48851,9.942857,15.092761,40828,6,1,1,-205.5001,97.445305,63.049805,9931,642.3081,0.29910097,303.90146,331.7736,0.12641305,7.1693845,2.4095662,92.61962,2.1743048E-4,0.006177529,0.0037485391,0.08296938,0.023704754,0.5830292,1.3318012E-6,0.14773616,1.6283504E-7,0.0,0.050972678,0.05756479,-20.520813,-21.40205,-22.126612,-22.748482,-24.291368,-19.366203,-20.230307,-20.945738,-21.550352,-23.042894,-20.515816,-21.397896,-22.123236,-22.746006,-24.290628,10.134632,621
3000075000003,3000075000367,3000075000002,3000075000003,60000300000666,60000300000666,3000075000000,3000075000004,3000075000368,0,60,0.064493395,652.89417,12999,61.539265,9.921098,15.07338,40829,6,1,1,-202.98093,98.57192,61.61398,10172,652.89417,0.2988935,306.50186,334.88422,0.1002064,7.133988,2.3759391,94.47281,2.4257936E-4,0.0061346376,0.0035459013,0.08273444,0.023521088,0.5825466,1.4858427E-6,0.0,0.0,0.0,0.049819652,0.056969807,-20.533073,-21.41827,-22.143152,-22.76414,-24.305454,-19.376127,-20.238922,-20.953228,-21.556854,-23.048698,-20.527485,-21.41361,-22.139364,-22.761362,-24.304625,9.848366,598
3000075000004,3000075000367,3000075000003,3000075000004,59000300000674,59000300000674,3000075000000,3000075000005,-1,0,59,0.08928783,677.9393,12999,61.58606,9.890531,15.050283,40829,6,1,1,-203.14653,98.63988,61.30291,10203,677.9393,0.30062622,311.4239,349.41245,0.1002064,7.133988,2.3759391,98.72142,2.721099E-4,0.0061124125,0.0035459013,0.08273444,0.023521088,0.5824313,1.6667228E-6,0.0,0.0,0.0,0.049017187,0.055976987,-20.568512,-21.44985,-22.1721,-22.790438,-24.32823,-19.406742,-20.266884,-20.979292,-21.581001,-23.070007,-20.562725,-21.445028,-22.168182,-22.787565,-24.327372,9.549046,936
3000075000005,3000075000367,3000075000004,3000075000005,58000300000659,58000300000659,3000075000000,3000075000006,-1,0,58,0.11588337,718.4762,12999,61.636417,9.840675,15.02636,40829,6,1,1,-202.25862,95.791435,58.888844,10151,718.4762,0.30422795,318.69598,353.45926,0.1002064,7.133988,2.3759391,105.78807,3.0689716E-4,0.0060874135,0.0035459013,0.08273444,0.023521088,0.58177686,1.8798006E-6,0.0,0.0,0.0,0.047054783,0.05450939,-20.60733,-21.48363,-22.202612,-22.817894,-24.351786,-19.4392,-20.29635,-21.00664,-21.606249,-23.092247,-20.601032,-21.47839,-22.198353,-22.814774,-24.350855,9.238792,468
3000075000006,3000075000367,3000075000005,3000075000006,57000300000633,57000300000633,3000075000000,3000075000007,-1,0,57,0.14438343,778.72217,12999,61.691887,9.850828,15.026892,40829,6,1,1,-202.13567,95.032196,58.399384,10121,778.72217,0.30995473,328.70938,329.62622,0.1002064,7.133988,2.3759391,116.120895,3.4801316E-4,0.0060587632,0.0035459013,0.08273444,0.023521088,0.58134866,2.1316434E-6,0.0,0.0,0.0,0.04559553,0.052572135,-20.652336,-21.521645,-22.236557,-22.848482,-24.37857,-19.473574,-20.327429,-21.035395,-21.632774,-23.115683,-20.645597,-21.516047,-22.232012,-22.845154,-24.377577,8.918202,392
3000075000007,3000075000367,3000075000006,3000075000007,56000300000643,56000300000643,3000075000000,3000075000008,-1,0,56,0.17489761,838.96814,12999,61.744423,9.85523,15.028603,40829,6,1,1,-200.08934,95.013336,56.8448,9484,838.96814,0.31490356,338.4963,331.46295,0.1002064,7.133988,2.3759391,126.36011,3.9677438E-4,0.0060259528,0.0035459013,0.08273444,0.023521088,0.58121544,2.4303142E-6,0.52457184,0.0,0.0,0.044880897,0.050893646,-20.712162,-21.568642,-22.277344,-22.884892,-24.410643,-19.510006,-20.360294,-21.065748,-21.66079,-23.140556,-20.705132,-21.562826,-22.272633,-22.881443,-24.409615,8.587974,956
3000075000008,3000075000322,3000075000007,3000075000008,55000300000617,55000300000617,3000075000000,3000075000009,3000075000323,0,55,0.20754863,835.5255,12999,61.808056,9.844928,15.024965,40829,6,1,1,-196.63297,102.04544,63.32037,9142,835.5255,0.31138134,339.70627,344.7108,0.13129893,6.6882925,1.9376469,125.72405,4.5481382E-4,0.0056014806,0.0042229826,0.077664025,0.018692827,0.5794411,2.7858162E-6,0.0,0.0,0.0,0.04488909,0.05043481,-20.671284,-21.53039,-22.23853,-22.84458,-24.368364,-19.34294,-20.18596,-20.886734,-21.476824,-22.947096,-20.662922,-21.523449,-22.232897,-22.840458,-24.367136,8.2197075,347
3000075000009,3000075000322,3000075000008,3000075000009,54000300000618,54000300000618,3000075000000,3000075000010,-1,0,54,0.24246909,815.81647,12999,61.865536,9.800979,15.014004,40829,6,1,1,-192.42513,109.18573,63.822536,9026,815.81647,0.30558595,338.84378,369.1638,0.13129893,6.6882925,1.9376469,122.335075,5.2415644E-4,0.0055651357,0.0042229826,0.077664025,0.018692827,0.5788556,3.2105515E-6,0.0,0.0,0.0,0.042370014,0.050236266,-20.74147,-21.583776,-22.283802,-22.884777,-24.403471,-19.384647,-20.223742,-20.921791,-21.509554,-22.977179,-20.731985,-21.575943,-22.277456,-22.880138,-24.40209,7.872413,876
