haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
7000064000000,63000700000156,7000064000399,7000064000000,63,0.0,7000064000001,-1,-1,7000064000000,7000064000400,9925,1007.05444,701.3492,902.8289,30713,30.125412,18.703777,49.11779,160378,3,2,5,27.300491,66.94984,17.91461,199.09126,368.05173,1.7340815,-4.404803,0.7088084,18449411,7,156,0.16117749,423
7000064000001,62000700000166,7000064000388,7000064000000,62,0.019932542,7000064000002,7000064000389,7000064000000,7000064000001,7000064000401,9889,1003.95605,707.11554,904.37805,30713,30.118359,18.685778,49.108906,160378,3,2,5,25.47734,68.08941,17.158512,199.73662,367.6096,1.7944932,-4.1413164,0.82675034,18449411,7,166,0.1587126,43
7000064000002,61000700000158,7000064000388,7000064000000,61,0.041403063,7000064000003,-1,7000064000001,7000064000002,7000064000402,9850,997.0708,707.718,907.8207,30713,30.117746,18.671743,49.107304,160378,3,2,5,24.084417,69.61522,16.182447,199.43394,366.7646,1.7622032,-3.7674768,0.8389117,18451860,7,158,0.16054168,723
7000064000003,60000700000197,7000064000388,7000064000000,60,0.064493395,7000064000004,-1,7000064000002,7000064000003,7000064000403,9832,990.96014,713.7426,904.20593,30713,30.113583,18.666204,49.10632,160378,3,2,5,24.632442,69.475075,18.258291,198.95113,362.8187,1.4146819,-3.5656433,1.5793685,18451860,7,197,0.16100882,988
7000064000004,59000700000132,7000064000340,7000064000000,59,0.08928783,7000064000005,7000064000341,7000064000003,7000064000004,7000064000404,9930,983.1282,707.2016,901.1076,30713,30.113106,18.651533,49.103687,160378,3,2,5,24.707834,69.568565,23.864298,200.23253,361.7633,1.5362967,-4.800685,1.5335106,18449411,7,132,0.16330573,175
7000064000005,58000700000137,7000064000299,7000064000000,58,0.11588337,7000064000006,7000064000300,7000064000004,7000064000005,7000064000405,9512,973.2306,696.8737,898.0092,30713,30.109188,18.638369,49.103985,160378,3,2,5,22.749952,71.53754,21.494543,201.8188,365.55502,1.3645564,-3.068715,0.96759754,18451928,7,137,0.1542817,422
7000064000006,57000700000133,7000064000299,7000064000000,57,0.14438343,7000064000007,-1,7000064000005,7000064000006,7000064000406,9376,959.9765,691.10736,874.42725,30713,30.101965,18.625746,49.095535,160378,3,2,5,23.97655,71.836784,21.63373,204.8974,368.95938,1.2045288,-2.3546245,1.0221366,18449411,7,133,0.1483746,936
7000064000007,56000700000160,7000064000299,7000064000000,56,0.17489761,7000064000008,-1,7000064000006,7000064000007,7000064000407,8990,942.59125,691.88196,852.9108,30713,30.099762,18.598907,49.084103,160378,3,2,5,23.5726,73.54595,22.271532,207.11548,366.62747,1.4617237,-1.3469008,0.44091582,18449411,7,160,0.13770238,544
7000064000008,55000700000212,7000064000299,7000064000000,55,0.20754863,7000064000009,-1,7000064000007,7000064000008,7000064000408,8876,902.0543,679.83276,819.2591,30713,30.092232,18.58113,49.07453,160378,3,2,5,23.616392,75.62909,24.03764,210.36317,371.32303,1.2225972,-1.4530343,0.26041746,18449411,7,212,0.13311695,724
7000064000009,54000700000168,7000064000299,7000064000000,54,0.24246909,7000064000010,-1,7000064000008,7000064000009,7000064000409,8612,867.542,676.7344,772.35333,30713,30.083063,18.554815,49.064537,160378,3,2,5,26.159071,77.81743,25.141735,213.19077,374.2485,1.2165179,-1.1022043,0.7256962,18449411,7,168,0.12869133,10
