galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
7000064000000,7000064000309,-1,7000064000000,63000700000156,63000700000156,7000064000000,7000064000001,-1,0,63,0.0,701.3492,30713,30.125412,18.703777,49.11779,160378,3,2,5,27.300491,66.94984,17.91461,9925,701.3492,0.31128478,311.28497,368.05173,0.24679364,5.1388364,1.313216,108.16283,3.4550626E-6,0.008056274,0.006534123,0.05259722,0.009962923,0.3612594,1.705123E-9,0.0,0.0,0.0,0.023072427,0.05174656,-20.010464,-20.899446,-21.630432,-22.25438,-23.78504,-18.64289,-19.487288,-20.194407,-20.784187,-22.224636,-19.992006,-20.883968,-21.617794,-22.245075,-23.78224,11.9630785,765
7000064000001,7000064000309,7000064000000,7000064000001,62000700000166,62000700000166,7000064000000,7000064000002,-1,0,62,0.019932542,707.11554,30713,30.118359,18.685778,49.108906,160378,3,2,5,25.47734,68.08941,17.158512,9889,707.11554,0.31056488,312.92407,367.6096,0.24679364,5.1388364,1.313216,109.182465,3.8129217E-6,0.008037071,0.006534123,0.05259722,0.009962923,0.36105886,1.8817317E-9,0.0,0.0,0.0,0.022001538,0.05132471,-20.034414,-20.92189,-21.651741,-22.274431,-23.803284,-18.66491,-19.508383,-20.21476,-20.803776,-22.243216,-20.014114,-20.90487,-21.637844,-22.264202,-23.800205,11.699643,13
7000064000002,7000064000309,7000064000001,7000064000002,61000700000158,61000700000158,7000064000000,7000064000003,-1,0,61,0.041403063,707.718,30713,30.117746,18.671743,49.107304,160378,3,2,5,24.084417,69.61522,16.182447,9850,707.718,0.30892763,313.88583,366.7646,0.24679364,5.1388364,1.313216,109.267365,4.2308257E-6,0.008016649,0.006534123,0.05259722,0.009962923,0.3605916,2.0879727E-9,0.0,0.0,0.0,0.020282587,0.051011167,-20.060165,-20.94589,-21.674456,-22.295713,-23.82246,-18.688854,-19.531168,-20.236654,-20.82477,-22.262957,-20.036299,-20.925877,-21.658113,-22.283684,-23.818838,11.42379,420
7000064000003,7000064000309,7000064000002,7000064000003,60000700000197,60000700000197,7000064000000,7000064000004,-1,0,60,0.064493395,713.7426,30713,30.113583,18.666204,49.10632,160378,3,2,5,24.632442,69.475075,18.258291,9832,713.7426,0.30790454,315.74228,362.8187,0.24679364,5.1388364,1.313216,110.26933,4.720181E-6,0.007994912,0.006534123,0.05259722,0.009962923,0.3600377,2.329476E-9,0.0,0.0,0.0,0.019713981,0.05053809,-20.087719,-20.971418,-21.698528,-22.31815,-23.842411,-18.714561,-19.555456,-20.259907,-20.846952,-22.283577,-20.062452,-20.950233,-21.681234,-22.305416,-23.83858,11.135934,915
7000064000004,7000064000309,7000064000003,7000064000004,59000700000132,59000700000132,7000064000000,7000064000005,-1,0,59,0.08928783,707.2016,30713,30.113106,18.651533,49.103687,160378,3,2,5,24.707834,69.568565,23.864298,9930,707.2016,0.3048908,315.84164,361.7633,0.24679364,5.1388364,1.313216,109.122444,5.2947958E-6,0.007972052,0.006534123,0.05259722,0.009962923,0.35916314,2.6130567E-9,0.0,0.0,0.0,0.025029406,0.05032876,-20.11686,-20.998274,-21.723736,-22.34149,-23.86283,-18.741783,-19.581053,-20.28431,-20.870058,-22.30464,-20.101114,-20.985085,-21.712976,-22.333576,-23.86045,10.836619,679
7000064000005,7000064000309,7000064000004,7000064000005,58000700000137,58000700000137,7000064000000,7000064000006,-1,0,58,0.11588337,696.8737,30713,30.109188,18.638369,49.103985,160378,3,2,5,22.749952,71.53754,21.494543,9512,696.8737,0.3011478,315.46936,365.55502,0.24679364,5.1388364,1.313216,107.326096,5.9716963E-6,0.007948311,0.006534123,0.05259722,0.009962923,0.35826024,2.9471168E-9,0.0,0.0,0.0,0.016623283,0.05018201,-20.147896,-21.026625,-21.750162,-22.365774,-23.88378,-18.77049,-19.607914,-20.30979,-20.894028,-22.326172,-20.112452,-20.9969,-21.72589,-22.347898,-23.878395,10.526361,74
7000064000006,7000064000309,7000064000005,7000064000006,57000700000133,57000700000133,7000064000000,7000064000007,-1,0,57,0.14438343,691.10736,30713,30.101965,18.625746,49.095535,160378,3,2,5,23.97655,71.836784,21.63373,9376,691.10736,0.29786485,315.88797,368.95938,0.24679364,5.1388364,1.313216,106.28886,6.771743E-6,0.007923629,0.006534123,0.05259722,0.009962923,0.35707605,3.3419514E-9,0.0,0.0,0.0,0.013468366,0.049909696,-20.180643,-21.056412,-21.777838,-22.391134,-23.905703,-18.800686,-19.636,-20.3363,-20.91881,-22.348202,-20.126999,-21.011377,-21.741022,-22.36399,-23.897507,10.205775,492
7000064000007,7000064000309,7000064000006,7000064000007,56000700000160,56000700000160,7000064000000,7000064000008,-1,0,56,0.17489761,691.88196,30713,30.099762,18.598907,49.084103,160378,3,2,5,23.5726,73.54595,22.271532,8990,691.88196,0.29530656,317.43106,366.62747,0.24679364,5.1388364,1.313216,107.17888,7.720553E-6,0.007897313,0.006534123,0.05259722,0.009962923,0.3355686,3.8102024E-9,0.0,0.0,0.0,0.009623764,0.048877887,-20.21573,-21.088118,-21.80718,-22.41799,-23.929226,-18.832544,-19.665445,-20.363943,-20.944542,-22.371117,-20.112717,-21.001328,-21.736006,-22.365322,-23.913218,9.875551,80
7000064000008,7000064000309,7000064000007,7000064000008,55000700000212,55000700000212,7000064000000,7000064000009,-1,0,55,0.20754863,679.83276,30713,30.092232,18.58113,49.07453,160378,3,2,5,23.616392,75.62909,24.03764,8876,679.83276,0.29069665,317.13998,371.32303,0.24679364,5.1388364,1.313216,105.100296,8.849902E-6,0.0078705745,0.006534123,0.05259722,0.009962923,0.33502558,4.3675517E-9,0.0,0.0,0.0,0.009068456,0.048681993,-20.253057,-21.121511,-21.837854,-22.445992,-23.95394,-18.866055,-19.696243,-20.392708,-20.971235,-22.394918,-20.1375,-21.024103,-21.757923,-22.386799,-23.935917,9.536396,539
7000064000009,7000064000309,7000064000008,7000064000009,54000700000168,54000700000168,7000064000000,7000064000010,-1,0,54,0.24246909,676.7344,30713,30.083063,18.554815,49.064537,160378,3,2,5,26.159071,77.81743,25.141735,8612,676.7344,0.28712782,318.37683,374.2485,0.24679364,5.1388364,1.313216,104.49452,1.0199188E-5,0.007842809,0.006534123,0.05259722,0.009962923,0.33368438,5.033444E-9,0.0,0.0,0.0,0.008458701,0.048196953,-20.293243,-21.157185,-21.870491,-22.4758,-23.98076,-18.901392,-19.728516,-20.422718,-20.999083,-22.420143,-20.161139,-21.045742,-21.778967,-22.407948,-23.960056,9.1891,410
