haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
137000212,63000000001221,137000248,137000000,63,0.0,137000213,-1,-1,137000212,-1,117,9.983618,4.991809,7.1434507,905,14.08737,6.553192,29.54224,19448,1,0,3,-86.92979,-154.96762,-89.81804,33.671654,59.81928,0.60956466,-0.45864332,-0.2171161,697806,0,1221,0.062458962,561
137000213,62000000001057,137000248,137000000,62,0.019932542,137000214,-1,137000212,137000213,137000176,116,9.8975525,5.2500057,7.4877133,905,14.1102915,6.5912185,29.562603,19448,1,0,3,-88.89922,-160.17857,-88.20723,35.38785,60.773037,0.68896466,-0.44677696,-0.3084177,697412,0,1057,0.05954004,73
137000214,61000000001055,137000248,137000000,61,0.041403063,137000215,-1,137000213,137000214,137000177,117,9.983618,4.991809,7.7459106,905,14.13681,6.6345778,29.579882,19448,1,0,3,-89.73771,-165.76445,-85.40796,37.231995,64.99034,0.5824418,-0.37350288,-0.13960263,697412,0,1055,0.06096168,910
137000215,60000000001075,137000248,137000000,60,0.064493395,137000216,-1,137000214,137000215,137000178,114,15.405755,5.7664,8.9508295,905,14.153375,6.6735916,29.592361,19448,1,0,3,-92.06907,-175.95743,-82.88737,39.469707,66.324104,0.5324733,-0.30662534,-0.27664083,697412,0,1075,0.056401614,531
137000216,59000000001035,137000248,137000000,59,0.08928783,137000217,-1,137000215,137000216,137000179,120,17.557398,6.4549255,13.340179,905,14.169165,6.705577,29.607979,19448,1,0,3,-92.81083,-192.15457,-78.371056,41.02169,65.85893,0.6156215,-0.41421345,-0.29715624,697291,0,1035,0.05689043,458
137000217,58000000001044,137000248,137000000,58,0.11588337,137000218,-1,137000216,137000217,137000180,116,18.50412,7.2295165,12.823785,905,14.190412,6.767981,29.629242,19448,1,0,3,-91.29396,-203.8937,-71.540695,41.720215,65.82004,0.5746511,-0.37586796,-0.32647985,697412,0,1044,0.05329708,971
137000218,57000000001071,137000248,137000000,57,0.14438343,137000219,-1,137000217,137000218,-1,109,14.459033,7.659845,11.360668,905,14.221518,6.829547,29.639444,19448,1,0,3,-89.06306,-214.4485,-66.778534,41.6359,63.877907,0.6518632,-0.31797317,-0.099686325,697385,0,1071,0.052095156,12
137000219,56000000000550,137000248,137000000,56,0.17489761,137000220,-1,137000218,137000007,137000075,99,0.0,0.0,0.0,905,14.2325945,6.8899064,29.650738,19450,1,0,3,-90.52747,-224.83688,-62.924934,40.343876,63.0132,0.57253385,-0.1737189,-0.025677582,697388,0,550,0.049996287,690
137000220,55000000000582,137000248,137000000,55,0.20754863,137000221,-1,137000219,137000008,137000076,102,0.0,0.0,0.0,905,14.262526,6.945823,29.660992,19450,1,0,3,-93.0773,-243.74066,-49.57328,42.53106,66.103714,0.5334364,-0.27193972,0.0077742836,697388,0,582,0.049153462,598
137000221,54000000000518,137000248,137000000,54,0.24246909,137000222,-1,137000220,137000009,137000077,82,0.0,0.0,0.0,905,14.287321,7.0019174,29.697794,19450,1,0,3,-99.20686,-257.90088,-38.839863,43.22018,72.070465,0.75816464,-0.15567474,0.109227575,722532,0,518,0.037559256,165
137000222,53000000000526,137000248,137000000,53,0.2798018,137000223,-1,137000221,137000010,137000078,51,0.0,0.0,0.0,905,14.328941,7.090538,29.693432,19450,1,0,3,-100.504326,-274.95352,-18.311338,45.997005,71.641975,0.5068666,-0.061219707,0.043050356,722532,0,526,0.02106834,923
137000223,52000000000507,137000248,137000000,52,0.31970343,137000224,-1,137000222,137000011,-1,31,0.0,0.0,0.0,905,14.364762,7.189638,29.69144,19450,1,0,3,-101.53708,-289.62628,27.222757,39.016014,68.95022,0.20213236,0.0462228,-0.02470889,722532,0,507,0.016713776,803
137000224,51000000000531,137000248,137000000,51,0.36234027,137000225,-1,137000223,137000012,137000066,54,0.0,0.0,0.0,905,14.398406,7.2869215,29.677216,19450,1,0,3,-97.46335,-280.43332,72.19425,39.841305,69.90546,0.34363884,-0.008828695,-0.010484114,722532,0,531,0.021540374,586
137000225,50000000000571,137000248,137000000,50,0.40789944,137000226,-1,137000224,137000013,137000081,96,0.0,0.0,0.0,905,14.421806,7.3949676,29.649088,19450,1,0,3,-103.24079,-278.27866,82.13675,41.769253,71.54748,0.43530813,-0.23056443,0.031323075,722532,0,571,0.03657251,978
137000226,49000000001364,137000248,137000000,49,0.45657724,137000227,-1,137000225,137000226,-1,104,9.639355,5.9385314,8.004107,905,14.463718,7.502856,29.626026,19450,1,0,3,-106.39761,-270.71274,79.89187,41.425938,70.990005,0.38206166,-0.21571833,0.0025819328,697326,0,1364,0.043060113,563
137000227,48000000000971,137000248,137000000,48,0.5085914,137000228,-1,137000226,137000227,137000264,132,10.241815,5.9385314,8.348371,905,14.500668,7.631346,29.603167,19450,1,0,3,-106.815475,-266.06348,80.409904,40.634895,69.96897,0.44735703,-0.39456013,-0.036295,722532,0,971,0.061339427,20
137000228,47000000000979,137000248,137000000,47,0.5641766,137000229,-1,137000227,137000228,-1,135,14.200836,6.971319,11.102471,905,14.574935,7.7358513,29.58995,19450,1,0,3,-107.94224,-269.12967,75.803764,40.406906,69.49534,0.4751142,-0.45851052,-0.0833624,697387,0,979,0.0660704,770
137000229,46000000000971,137000248,137000000,46,0.6235901,137000230,-1,137000228,137000229,137000265,148,10.500011,5.7664,8.606567,886,14.635512,7.8711624,29.569387,20328,1,0,3,-101.422165,-260.11243,69.41129,42.811172,65.606186,0.5948993,-0.37273467,0.12885499,697386,0,971,0.070059426,838
137000230,45000000001269,137000246,137000000,45,0.6871088,137000231,137000247,137000229,137000230,137000247,78,5.508203,4.0450864,4.991809,886,14.696513,8.028492,29.384563,20329,1,0,3,-91.65991,-226.27554,56.592815,41.878105,60.65757,-0.036146685,-0.5299089,-0.05789605,697321,0,1269,0.04334427,410
137000231,44000000001284,137000246,137000000,44,0.75503564,137000232,-1,137000230,137000231,137000248,103,7.659845,5.594269,6.540991,886,14.75879,8.1284685,29.379763,20329,1,0,3,-93.99147,-231.33023,47.631264,50.769985,69.44296,0.4284845,-0.37611786,0.25001737,696679,0,1284,0.040815923,739
137000232,43000000001260,137000246,137000000,43,0.8276991,137000233,-1,137000231,137000232,-1,140,11.5328,10.155749,10.93034,886,14.778501,8.256867,29.43753,20329,1,0,3,-100.64455,-231.95099,51.606236,58.30307,90.15684,0.6763981,-0.33640945,0.16123146,697328,0,1260,0.03636066,476
