galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2000035000000,2000035000593,-1,2000035000000,63000200000378,63000200000378,2000035000000,2000035000001,-1,0,63,0.0,697.6483,9300,33.59171,60.468258,21.53375,124330,3,6,2,20.392677,52.64542,435.5638,10222,697.6483,0.3107363,310.73648,363.61423,0.07026947,10.04804,9.965206,94.97196,8.3677805E-5,0.024227835,0.001333429,0.114932396,0.1139719,0.83362234,2.0345824E-7,0.0,0.0,0.0,0.012539311,0.061367914,-20.815947,-21.698418,-22.424833,-23.047606,-24.589127,-20.763323,-21.65655,-22.388968,-23.016266,-24.562075,-20.815239,-21.697952,-22.42451,-23.0474,-24.589073,11.148792,555
2000035000001,2000035000593,2000035000000,2000035000001,62000200000376,62000200000376,2000035000000,2000035000002,-1,0,62,0.019932542,691.53766,9299,33.59301,60.460346,21.443344,124302,3,6,2,18.23129,53.14228,443.10306,9653,691.53766,0.30826733,310.60907,363.21786,0.07026947,10.04804,9.965206,93.885735,9.2344766E-5,0.024208108,0.001333429,0.114932396,0.1139719,0.8299642,2.245315E-7,0.0,0.0,0.0,0.008206767,0.06118603,-20.853756,-21.728367,-22.450888,-23.070852,-24.609213,-20.788763,-21.679989,-22.410957,-23.036669,-24.58013,-20.851751,-21.727123,-22.450052,-23.07033,-24.609081,10.885362,362
2000035000002,2000035000593,2000035000001,2000035000002,61000200000337,61000200000337,2000035000000,2000035000003,-1,0,61,0.041403063,684.9106,9299,33.587082,60.44812,21.35211,124302,3,6,2,19.478104,57.442066,441.15756,9464,684.9106,0.30557275,310.4771,362.65488,0.07026947,10.04804,9.965206,92.404625,1.0246595E-4,0.024187544,0.001333429,0.114932396,0.1139719,0.82874495,2.491406E-7,0.0,0.0,0.0,0.007624032,0.061012123,-20.906872,-21.76575,-22.481441,-23.0974,-24.63114,-20.815983,-21.704958,-22.434322,-23.058289,-24.599176,-20.903671,-21.763956,-22.480305,-23.096708,-24.630974,10.609505,800
2000035000003,2000035000593,2000035000002,2000035000003,60000200000370,60000200000370,2000035000000,2000035000004,-1,0,60,0.064493395,684.0499,9299,33.58555,60.434277,21.252058,124302,3,6,2,20.233746,60.145527,439.87384,9399,684.0499,0.30357417,311.30167,359.28915,0.07026947,10.04804,9.965206,92.14425,1.1431758E-4,0.024165956,0.001333429,0.114932396,0.1139719,0.82737786,2.7795718E-7,2.214235,1.9839283E-7,0.0,0.0072830548,0.06062243,-21.007765,-21.825148,-22.525822,-23.13372,-24.658346,-20.84504,-21.731476,-22.459053,-23.081106,-24.6192,-21.001694,-21.822165,-22.524075,-23.132708,-24.658123,10.321656,658
2000035000004,2000035000472,2000035000003,2000035000004,59000200000392,59000200000392,2000035000000,2000035000005,2000035000473,0,59,0.08928783,679.74664,9299,33.58472,60.42808,21.136347,124302,3,6,2,19.041119,63.733204,442.31335,9055,679.74664,0.30089316,311.7004,358.12427,0.23949611,8.339152,8.2838955,91.87204,1.2823413E-4,0.02310127,0.0027479108,0.09718835,0.096584104,0.8214477,3.1179448E-7,0.0,0.0,0.0,0.0072687324,0.060297962,-20.695454,-21.57551,-22.299053,-22.918472,-24.457054,-20.655706,-21.543081,-22.270733,-22.893454,-24.43485,-20.693285,-21.574038,-22.298004,-22.917793,-24.456877,10.136287,67
2000035000005,2000035000472,2000035000004,2000035000005,58000200000387,58000200000387,2000035000000,2000035000006,-1,0,58,0.11588337,678.3696,9299,33.578964,60.418118,21.024694,124302,3,6,2,19.11727,68.68945,437.3425,8719,678.3696,0.2984584,312.65204,358.3731,0.23949611,8.339152,8.2838955,91.23112,1.4462789E-4,0.023077505,0.0027479108,0.09718835,0.096584104,0.8157183,3.5165507E-7,0.0,0.0,0.0,0.009177992,0.05999722,-20.739323,-21.611195,-22.330332,-22.946232,-24.480223,-20.688324,-21.572624,-22.29812,-22.91858,-24.456678,-20.73756,-21.610086,-22.329578,-22.945759,-24.480104,9.82603,437
2000035000006,2000035000472,2000035000005,2000035000006,57000200000476,57000200000476,2000035000000,2000035000007,-1,0,57,0.14438343,675.9598,9299,33.57089,60.395267,20.911755,124302,3,6,2,17.584017,69.74308,439.03857,8472,675.9598,0.2956726,313.56305,360.48535,0.23949611,8.339152,8.2838955,102.20241,1.640042E-4,0.023045614,0.0027479108,0.09718835,0.096584104,0.45371932,3.987674E-7,0.32785168,4.407967E-6,0.0,0.01113362,0.052754354,-20.803883,-21.658405,-22.369802,-22.980564,-24.508308,-20.722834,-21.603687,-22.326797,-22.9448,-24.479422,-20.801992,-21.657337,-22.369118,-22.980148,-24.50821,9.505447,352
2000035000007,2000035000442,2000035000006,2000035000007,56000200000470,56000200000470,2000035000000,2000035000008,2000035000443,0,56,0.17489761,674.3245,9299,33.56841,60.3688,20.780422,124302,3,6,2,18.389874,72.67428,440.51672,8328,674.3245,0.2927872,314.72296,362.86127,0.18744053,8.294871,8.24412,101.84709,1.8698334E-4,0.022953238,0.0020521914,0.09695762,0.09640106,0.45335767,4.5463997E-7,0.16582583,1.8964394E-8,0.0,0.010395707,0.052327055,-20.822693,-21.67785,-22.387915,-22.997019,-24.522957,-20.751795,-21.629484,-22.350342,-22.966234,-24.498493,-20.8212,-21.677002,-22.387377,-22.996696,-24.522882,9.183958,639
2000035000008,2000035000407,2000035000007,2000035000008,55000200000465,55000200000465,2000035000000,2000035000009,2000035000408,0,55,0.20754863,680.52124,9299,33.56196,60.33912,20.647326,124302,3,6,2,20.162434,79.19453,435.16544,8169,680.52124,0.29079476,317.247,362.61624,0.16898906,8.255015,8.206604,103.165215,2.1433493E-4,0.022870675,0.0016843537,0.09668792,0.096155554,0.452237,5.211438E-7,0.18104954,0.0,0.0,0.011748842,0.05165187,-20.891209,-21.722876,-22.42307,-23.026861,-24.547203,-20.78491,-21.65887,-22.37716,-22.990723,-24.520355,-20.889862,-21.722193,-22.42267,-23.02663,-24.547153,8.843707,571
2000035000009,2000035000380,2000035000008,2000035000009,54000200000473,54000200000473,2000035000000,2000035000010,2000035000381,0,54,0.24246909,678.4557,9299,33.559605,60.316612,20.507162,124298,3,6,2,19.197926,78.99386,433.91544,8050,678.4557,0.28737107,318.6465,361.76593,0.09384241,8.251007,8.205212,102.72204,2.4701314E-4,0.022805579,0.0016619762,0.09666317,0.096154936,0.45204684,6.005992E-7,2.0727851,6.993351E-5,0.0,0.010552889,0.051136754,-21.05895,-21.817934,-22.49191,-23.081245,-24.58322,-20.825861,-21.695484,-22.410854,-23.021751,-24.548084,-21.054277,-21.815804,-22.490746,-23.080616,-24.583109,8.499216,93
2000035000010,2000035000302,2000035000009,2000035000010,53000200000452,53000200000452,2000035000000,2000035000011,2000035000303,0,53,0.2798018,675.0991,9299,33.55343,60.28506,20.36281,124298,3,6,2,19.004017,82.463745,425.57812,7973,675.0991,0.28351372,320.0123,358.15704,0.2820984,6.919516,6.9043,101.89847,2.8620486E-4,0.020156665,0.002584234,0.08375664,0.08361521,0.44866765,6.9589186E-7,0.0,0.0,0.0,0.00882402,0.05049482,-20.657686,-21.527035,-22.241587,-22.852974,-24.384178,-20.646729,-21.517897,-22.23346,-22.845684,-24.377573,-20.657322,-21.526783,-22.241405,-22.852854,-24.384146,8.304562,822
2000035000011,2000035000302,2000035000010,2000035000011,52000200000422,52000200000422,2000035000000,2000035000012,-1,0,52,0.31970343,659.8655,9299,33.551865,60.26417,20.212816,124298,3,6,2,18.215633,84.39099,418.35608,7782,659.8655,0.27773857,319.6536,357.09137,0.2820984,6.919516,6.9043,99.30875,3.3339477E-4,0.020125719,0.002584234,0.08375664,0.08361521,0.44862217,8.1063143E-7,0.0,0.0,0.0,0.009253731,0.050237555,-20.705416,-21.568487,-22.27911,-22.88718,-24.413927,-20.691986,-21.558247,-22.270536,-22.879799,-24.407764,-20.705008,-21.56823,-22.278934,-22.887072,-24.4139,7.943633,595
2000035000012,2000035000302,2000035000011,2000035000012,51000200000385,51000200000385,2000035000000,2000035000013,-1,0,51,0.36234027,644.71796,9299,33.542942,60.23957,20.06404,124298,3,6,2,19.871637,86.905655,411.0638,7539,644.71796,0.27171996,319.4435,360.1249,0.2820984,6.919516,6.9043,96.910286,3.9043897E-4,0.020094013,0.002584234,0.08375664,0.08361521,0.44793093,9.4933114E-7,0.0,0.0,0.0,0.009736913,0.049937326,-20.760353,-21.615,-22.320974,-22.925554,-24.448294,-20.740402,-21.601633,-22.31057,-22.916916,-24.44135,-20.759808,-21.614697,-22.320782,-22.925438,-24.448267,7.5773616,171
2000035000013,2000035000302,2000035000012,2000035000013,50000200000420,50000200000420,2000035000000,2000035000014,-1,0,50,0.40789944,633.013,9299,33.532642,60.206112,19.90912,124298,3,6,2,22.087185,89.822105,404.3544,7489,633.013,0.26592553,319.96042,359.60822,0.2820984,6.919516,6.9043,94.92332,4.5968243E-4,0.02006154,0.002584234,0.08375664,0.08361521,0.44786167,1.1176927E-6,0.34362683,5.597855E-4,0.0,0.012177375,0.04948254,-20.929554,-21.717106,-22.400223,-22.991838,-24.500807,-20.792568,-21.648645,-22.354149,-22.957523,-24.478594,-20.920135,-21.713144,-22.397999,-22.990503,-24.500414,7.206761,73
2000035000014,2000035000256,2000035000013,2000035000014,49000200000406,49000200000406,2000035000000,2000035000015,2000035000257,0,49,0.45657724,624.3204,9299,33.521957,60.167835,19.751366,124298,3,6,2,21.42444,88.75842,399.0531,7340,624.3204,0.26028916,321.17792,361.84583,0.24579549,6.900099,6.8902187,93.56448,5.440763E-4,0.019934872,0.002198862,0.0836702,0.08357359,0.44689113,1.322892E-6,0.0,0.0,0.0,0.009173084,0.04888837,-20.850586,-21.700466,-22.401808,-23.00157,-24.519096,-20.843855,-21.694796,-22.396742,-22.99704,-24.515022,-20.850405,-21.70034,-22.401716,-23.00151,-24.51908,6.8398657,158
2000035000015,2000035000256,2000035000014,2000035000015,48000200000403,48000200000403,2000035000000,2000035000016,-1,0,48,0.5085914,618.8122,9299,33.507465,60.10878,19.581253,124298,3,6,2,20.875883,90.958,398.6381,7070,618.8122,0.25482434,323.16846,359.94183,0.24579549,6.900099,6.8902187,92.61972,6.47369E-4,0.01990016,0.002198862,0.0836702,0.08357359,0.44666654,1.5740424E-6,0.0,0.0,0.0,0.008826141,0.04814051,-20.912508,-21.755722,-22.452616,-23.04861,-24.562202,-20.903542,-21.748745,-22.44674,-23.04356,-24.55807,-20.912249,-21.755554,-22.4525,-23.048538,-24.562185,6.464029,364
