haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
6000097000000,63000600000394,6000097000124,6000097000000,63,0.0,6000097000001,-1,-1,6000097000000,6000097000125,1005,99.66405,60.504166,80.04108,26870,8.857845,46.352055,46.754047,200631,0,5,5,-110.117195,153.99873,-4.2664146,86.49387,161.98662,0.02341938,-1.7350197,-1.2193891,17027517,6,394,0.08349896,994
6000097000001,62000600000392,6000097000124,6000097000000,62,0.019932542,6000097000002,-1,6000097000000,6000097000001,6000097000126,1009,97.08208,60.504166,76.51238,26870,8.882245,46.322903,46.753555,200631,0,5,5,-109.457886,154.5203,-4.353777,84.491455,158.06862,0.020022763,-1.5703081,-1.1322691,17027517,6,392,0.08673538,95
6000097000002,61000600000377,6000097000124,6000097000000,61,0.041403063,6000097000003,-1,6000097000001,6000097000002,6000097000127,1042,90.541084,60.159904,75.73779,26870,8.903409,46.286526,46.752594,200631,0,5,5,-105.15599,154.21783,-7.0172544,85.03075,156.55748,0.015417216,-1.8771182,-1.477627,17027517,6,377,0.089857474,810
6000097000003,60000600000320,6000097000124,6000097000000,60,0.064493395,6000097000004,-1,6000097000002,6000097000003,6000097000128,986,87.44272,59.729576,75.56566,26870,8.928874,46.25233,46.755405,200631,1,5,5,-109.7195,153.96426,-4.072873,87.31539,162.13565,0.16539562,-1.2430838,-1.2671324,17027566,6,320,0.08305656,723
6000097000004,59000600000381,6000097000124,6000097000000,59,0.08928783,6000097000005,-1,6000097000003,6000097000004,6000097000129,963,84.34436,59.47138,75.04926,26870,8.962884,46.218517,46.756245,200631,1,5,5,-110.29504,153.7206,-2.2248218,89.56579,166.02744,0.52328473,-1.1537013,-0.8830719,17027546,6,381,0.0785198,772
6000097000005,58000600000383,6000097000124,6000097000000,58,0.11588337,6000097000006,-1,6000097000004,6000097000005,6000097000130,938,85.11895,61.45089,74.44681,26870,8.990769,46.18389,46.759754,200631,1,5,5,-109.7285,152.04956,-1.4625516,89.007545,161.14961,0.5164189,-0.805673,-0.7942707,17027546,6,383,0.07604497,546
6000097000006,57000600000383,6000097000124,6000097000000,57,0.14438343,6000097000007,-1,6000097000005,6000097000006,6000097000131,922,83.053375,62.569744,74.9632,26870,9.026743,46.145103,46.757893,200631,1,5,5,-110.71795,152.33025,0.6134051,89.488594,156.23131,0.6102412,-0.32924268,-0.7999507,17027546,6,383,0.07486075,974
6000097000007,56000600000434,6000097000124,6000097000000,56,0.17489761,6000097000008,-1,6000097000006,6000097000007,-1,886,80.64353,64.46319,74.9632,26870,9.054598,46.09684,46.753193,200631,1,5,5,-111.37006,151.83353,0.021038882,92.8341,164.94774,0.73707175,-0.3596799,-0.6155946,17027517,6,434,0.07030658,678
6000097000008,55000600000359,6000097000124,6000097000000,55,0.20754863,6000097000009,-1,6000097000007,6000097000008,6000097000133,891,78.31976,61.967285,73.069756,26870,9.084019,46.05158,46.75594,200631,1,5,5,-107.196106,154.01852,0.82308865,98.10334,168.72777,0.47797278,-0.07933403,-1.4764222,17027546,6,359,0.06313349,220
6000097000009,54000600000447,6000097000124,6000097000000,54,0.24246909,6000097000010,-1,6000097000008,6000097000009,-1,826,75.56566,61.19269,69.97139,26870,9.115724,46.011585,46.76089,200631,1,5,5,-107.709404,150.3276,-0.89391524,101.39322,171.80295,0.54914147,-0.5919534,-0.6191055,17027546,6,447,0.057305455,135
