galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
5000079000000,5000079000306,-1,5000079000000,63000500000407,63000500000407,5000079000000,5000079000001,-1,0,63,0.0,366.12335,21545,55.85759,53.290833,41.006775,244373,6,5,4,31.56372,175.1587,-54.85267,4965,366.12335,0.25064301,250.64317,288.1363,0.2815398,5.4872265,1.2079175,54.438984,1.4533373E-4,0.0063988697,0.006763313,0.0647849,0.009802852,0.25329918,8.244889E-7,0.0,0.0,0.0,0.020532392,0.06834477,-20.120617,-21.020311,-21.754375,-22.385357,-23.942692,-18.577559,-19.43339,-20.146103,-20.74388,-22.207603,-20.080496,-20.98673,-21.72699,-22.365217,-23.936642,10.889062,706
5000079000001,5000079000306,5000079000000,5000079000001,62000500000414,62000500000414,5000079000000,5000079000002,-1,0,62,0.019932542,364.66025,21544,55.856773,53.249214,41.0184,244401,6,5,4,33.60351,175.09941,-56.636284,4898,364.66025,0.24904913,250.94102,290.70865,0.2815398,5.4872265,1.2079175,54.15323,1.6038671E-4,0.006388696,0.006763313,0.0647849,0.009802852,0.25231263,9.0988544E-7,0.0,0.0,0.0,0.021174021,0.06793253,-20.14725,-21.044708,-21.777168,-22.40643,-23.961224,-18.601414,-19.455719,-20.167305,-20.763836,-22.22571,-20.109457,-21.013092,-21.751392,-22.387478,-23.955534,10.625627,214
5000079000002,5000079000306,5000079000001,5000079000002,61000500000390,61000500000390,5000079000000,5000079000003,-1,0,61,0.041403063,360.87335,21544,55.858387,53.20605,41.03512,244401,6,5,4,31.652262,174.91411,-62.313923,4784,360.87335,0.24680556,250.76672,281.9947,0.2815398,5.4872265,1.2079175,53.484634,1.7796541E-4,0.006378035,0.006763313,0.0647849,0.009802852,0.2517416,1.0096107E-6,0.0,0.0,0.0,0.020701237,0.06785719,-20.175732,-21.070616,-21.801256,-22.428595,-23.980501,-18.627115,-19.479647,-20.189949,-20.785099,-22.244932,-20.136187,-21.037537,-21.77429,-22.40877,-23.97455,10.349771,959
5000079000003,5000079000306,5000079000002,5000079000003,60000500000412,60000500000412,5000079000000,5000079000004,-1,0,60,0.064493395,356.74222,21544,55.84906,53.167408,41.04551,244401,6,5,4,33.262623,176.59341,-65.09809,4749,356.74222,0.24435453,250.57458,281.91397,0.2815398,5.4872265,1.2079175,52.96449,1.985496E-4,0.0063668233,0.006763313,0.0647849,0.009802852,0.25143287,1.1263865E-6,0.0,0.0,0.0,0.020118572,0.06783069,-20.206205,-21.09814,-21.826736,-22.451952,-24.000713,-18.65449,-19.504997,-20.213848,-20.807453,-22.265093,-20.164333,-21.06312,-21.79819,-22.430965,-23.994413,10.061918,843
5000079000004,5000079000306,5000079000003,5000079000004,59000500000397,59000500000397,5000079000000,5000079000005,-1,0,59,0.08928783,348.13565,21544,55.842697,53.117477,41.06737,244401,6,5,4,34.74038,176.1058,-67.5539,4622,348.13565,0.24073881,249.38548,279.4674,0.2815398,5.4872265,1.2079175,51.314774,2.227202E-4,0.006355274,0.006763313,0.0647849,0.009802852,0.25112084,1.263508E-6,0.0,0.0,0.0,0.017799938,0.068358,-20.238638,-21.127321,-21.853693,-22.476639,-24.022095,-18.683489,-19.53176,-20.238998,-20.830906,-22.286198,-20.185312,-21.082703,-21.817303,-22.44987,-24.01405,9.762604,504
5000079000005,5000079000306,5000079000004,5000079000005,58000500000390,58000500000390,5000079000000,5000079000006,-1,0,58,0.11588337,332.98807,21544,55.834663,53.079227,41.081184,244401,6,5,4,34.883766,175.16243,-70.26501,4554,332.98807,0.2354351,246.63159,277.46344,0.2815398,5.4872265,1.2079175,48.720337,2.5119333E-4,0.0063435542,0.006763313,0.0647849,0.009802852,0.2506399,1.425038E-6,0.0,0.0,0.0,0.01806786,0.07017591,-20.273363,-21.15845,-21.88238,-22.502888,-24.044876,-18.714127,-19.55988,-20.2653,-20.855343,-22.308153,-20.221516,-21.115088,-21.847025,-22.476889,-24.037066,9.452349,153
5000079000006,5000079000306,5000079000005,5000079000006,57000500000377,57000500000377,5000079000000,5000079000007,-1,0,57,0.14438343,331.4389,21544,55.82579,53.03012,41.106255,244401,6,5,4,38.0065,174.67601,-69.77016,4405,331.4389,0.2331517,247.25917,278.70807,0.2815398,5.4872265,1.2079175,48.437275,2.8484644E-4,0.00633127,0.006763313,0.0647849,0.009802852,0.25018525,1.6159551E-6,0.0,0.0,0.0,0.018281259,0.06947709,-20.310629,-21.191788,-21.913082,-22.531029,-24.069576,-18.746572,-19.589483,-20.292875,-20.880896,-22.331123,-20.259892,-21.149372,-21.87851,-22.50561,-24.061943,9.131756,800
5000079000007,5000079000306,5000079000006,5000079000007,56000500000378,56000500000378,5000079000000,5000079000008,-1,0,56,0.17489761,328.25446,21544,55.81531,52.97639,41.12614,244401,6,5,4,39.103348,176.00806,-72.14064,4293,328.25446,0.23032051,247.57625,281.28583,0.2815398,5.4872265,1.2079175,48.633415,3.2475716E-4,0.0063181743,0.006763313,0.0647849,0.009802852,0.23587248,1.8423714E-6,0.0,0.0,0.0,0.017380053,0.0680602,-20.350271,-21.226997,-21.945312,-22.560421,-24.095213,-18.780893,-19.62066,-20.321815,-20.907694,-22.355413,-20.294155,-21.18009,-21.907074,-22.532305,-24.08677,8.80153,720
5000079000008,5000079000306,5000079000007,5000079000008,55000500000370,55000500000370,5000079000000,5000079000009,-1,0,55,0.20754863,326.7053,21544,55.803474,52.926258,41.150425,244401,6,5,4,40.918148,175.05783,-74.13586,4353,326.7053,0.22769739,248.40997,279.3512,0.2815398,5.4872265,1.2079175,48.36407,3.72262E-4,0.006304873,0.006763313,0.0647849,0.009802852,0.23560132,2.1118701E-6,0.0,0.0,0.0,0.019782564,0.06720142,-20.393414,-21.265104,-21.980116,-22.592207,-24.12318,-18.817173,-19.653486,-20.352182,-20.935799,-22.380934,-20.349817,-21.228712,-21.95048,-22.570438,-24.116655,8.462373,539
5000079000009,5000079000306,5000079000008,5000079000009,54000500000358,54000500000358,5000079000000,5000079000010,-1,0,54,0.24246909,328.34055,21544,55.78859,52.86373,41.181183,244401,6,5,4,41.34441,177.0595,-77.245186,4139,328.34055,0.2256199,250.17479,280.8747,0.2815398,5.4872265,1.2079175,48.68832,4.290184E-4,0.0062909382,0.006763313,0.0647849,0.009802852,0.23521851,2.4338533E-6,0.0,0.0,0.0,0.01776253,0.06571532,-20.440586,-21.306038,-22.017303,-22.626297,-24.153437,-18.8557,-19.688293,-20.38438,-20.965689,-22.408377,-20.386574,-21.260956,-21.980581,-22.599314,-24.14534,8.115079,533
