haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
29000000,63000000000359,29000397,29000000,63,0.0,29000001,-1,-1,29000000,29000477,5097,497.4596,367.32828,433.9431,2572,26.30698,27.59798,17.781565,30376,2,3,1,101.18568,-24.110779,201.50342,161.02875,297.9362,2.624437,0.97036165,1.7973608,1522734,0,359,0.116677664,349
29000001,62000000000350,29000397,29000000,62,0.019932542,29000002,-1,29000000,29000001,29000478,5140,494.27515,368.36108,434.11523,2572,26.29049,27.604378,17.743988,30376,2,3,1,102.422615,-24.328499,201.79292,160.71819,297.6462,2.76588,0.5500275,1.6942154,1522734,0,350,0.11765119,885
29000002,61000000000357,29000397,29000000,61,0.041403063,29000003,-1,29000001,29000002,29000441,5145,489.19727,367.0701,433.5128,2572,26.266062,27.610254,17.696575,30376,2,3,1,102.10962,-23.597946,200.99663,159.91016,295.7607,2.8107986,0.72889805,1.7200845,1522566,0,357,0.11744898,345
29000003,60000000000351,29000397,29000000,60,0.064493395,29000004,-1,29000002,29000003,-1,5036,486.0989,368.18893,434.02917,2572,26.24446,27.616953,17.653309,30376,2,3,1,103.19082,-23.23297,200.4702,161.45917,296.05026,2.7082474,0.7397206,1.7441484,1522566,0,351,0.11611192,156
29000004,59000000000358,29000396,29000000,59,0.08928783,29000005,29000397,29000003,29000004,29000397,4912,479.81613,369.13565,433.16852,2572,26.217009,27.618317,17.607374,30376,2,3,1,103.75662,-23.29992,201.22435,165.95566,302.1669,2.4153318,0.09989418,1.6426268,1522580,0,358,0.10911674,447
29000005,58000000000336,29000396,29000000,58,0.11588337,29000006,-1,29000004,29000005,-1,4879,471.0374,370.85696,431.9636,2575,26.191013,27.629583,17.556927,30348,2,3,1,104.5908,-20.961002,199.78181,167.15784,303.377,2.5816348,0.5687089,1.7809175,1522566,0,336,0.107813664,67
29000006,57000000000360,29000337,29000000,57,0.14438343,29000007,29000338,29000005,29000006,29000359,4793,463.8079,372.40616,428.2628,2575,26.165789,27.629688,17.495066,30348,2,3,1,104.95993,-22.15934,199.41039,166.5371,295.87408,2.9111645,0.066008724,1.7443529,1522490,0,360,0.105418,78
29000007,56000000000318,29000337,29000000,56,0.17489761,29000008,-1,29000006,29000007,29000360,4590,455.88986,374.5578,421.89392,2575,26.140688,27.635939,17.441095,30348,2,3,1,104.6709,-22.714584,199.6626,169.95665,297.26175,2.6665108,-0.21490759,1.6489983,1522547,0,318,0.0992864,430
29000008,55000000000315,29000337,29000000,55,0.20754863,29000009,-1,29000007,29000008,29000361,4641,447.79968,368.0168,417.07425,2575,26.108706,27.640327,17.38772,30348,2,3,1,103.99984,-22.579538,197.55716,174.01305,310.3515,2.4824967,0.10685719,1.6638584,1523601,0,315,0.09585043,33
29000009,54000000000286,29000337,29000000,54,0.24246909,29000010,-1,29000008,29000009,29000362,4575,439.53738,358.37744,411.6521,2575,26.075861,27.647978,17.320578,30348,2,3,1,102.9431,-19.671652,201.95183,171.19133,307.03033,2.833916,-0.33903378,1.8561802,1522538,0,286,0.0959505,238
29000010,53000000000309,29000337,29000000,53,0.2798018,29000011,-1,29000009,29000010,29000363,4474,428.77917,358.0332,402.18488,2575,26.043325,27.657578,17.258387,30348,2,3,1,101.22628,-19.27035,204.6871,165.13528,296.80466,2.4406655,-0.27929628,1.6142786,1522580,0,309,0.10110595,203
29000011,52000000000278,29000337,29000000,52,0.31970343,29000012,-1,29000010,29000011,29000364,4276,417.24637,339.27087,392.71765,2575,26.014486,27.663713,17.18831,30348,2,3,1,101.96046,-16.375666,204.56627,165.90112,298.46606,2.1891572,-0.36292383,1.517774,1522734,0,278,0.09641192,28
29000012,51000000000292,29000332,29000000,51,0.36234027,29000013,29000333,29000011,29000012,29000365,4202,405.28323,328.1684,373.52502,2575,25.973953,27.672117,17.117977,30348,2,3,1,101.02359,-15.887375,206.37976,166.40327,298.67563,2.3246448,-0.24877404,1.948187,1522566,0,292,0.09232915,186
