haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000103000000,63000100000557,1000103000110,1000103000000,63,0.0,1000103000001,-1,-1,1000103000000,1000103000111,1087,103.537,81.245995,96.22142,6628,29.2058,45.460373,26.64862,89845,3,5,2,223.5854,123.21889,188.73067,96.02426,177.1717,2.2949176,1.3430327,-0.58102155,3853360,1,557,0.07382021,558
1000103000001,62000100000553,1000103000110,1000103000000,62,0.019932542,1000103000002,-1,1000103000000,1000103000001,1000103000112,1075,102.84848,78.49189,95.0165,6628,29.16111,45.43486,26.612099,89845,3,5,2,224.59053,122.55169,189.06323,93.748245,174.27267,2.2380354,1.3430691,-0.70908,3858203,1,553,0.07358311,236
1000103000002,61000100000558,1000103000110,1000103000000,61,0.041403063,1000103000003,-1,1000103000001,1000103000002,1000103000113,1068,102.676346,77.889435,93.29519,6628,29.118969,45.41362,26.57665,89845,3,5,2,224.21417,123.420296,190.3361,91.93291,168.15955,2.1836357,1.194316,-0.634706,3858203,1,558,0.07242734,369
1000103000003,60000100000527,1000103000110,1000103000000,60,0.064493395,1000103000004,-1,1000103000002,1000103000003,1000103000114,1068,101.72962,76.77058,89.59436,6628,29.06776,45.38404,26.52771,89845,3,5,2,223.51459,124.35745,191.3405,90.80587,166.3,2.0034175,1.2663605,-0.5841611,3853360,1,527,0.07436068,600
1000103000004,59000100000491,1000103000110,1000103000000,59,0.08928783,1000103000005,-1,1000103000003,1000103000004,1000103000115,1063,97.85667,75.04926,88.38944,6628,29.013277,45.350212,26.48074,89845,3,5,2,223.07185,123.98657,191.8424,93.27938,172.41434,1.8059644,1.3185996,-0.48123667,3857832,1,491,0.07356639,116
1000103000005,58000100000488,1000103000110,1000103000000,58,0.11588337,1000103000006,-1,1000103000004,1000103000005,-1,1037,96.393555,75.56566,87.61485,6628,28.96088,45.321236,26.438375,89845,3,5,2,219.6259,122.44515,189.81859,95.99807,176.85641,1.6031591,1.1258259,-0.62589043,3857832,1,488,0.071082234,927
1000103000006,57000100000481,1000103000110,1000103000000,57,0.14438343,1000103000007,-1,1000103000005,1000103000006,-1,1010,94.67224,75.2214,86.84026,6628,28.892805,45.283916,26.376307,89845,3,5,2,218.0783,123.39167,191.59984,96.02293,175.60574,1.5744054,1.1056157,-0.55530405,3853480,1,481,0.067720436,443
1000103000007,56000100000501,1000103000110,1000103000000,56,0.17489761,1000103000008,-1,1000103000006,1000103000007,-1,1007,93.467316,74.36074,86.32387,6628,28.844,45.248493,26.328892,89841,3,5,2,218.2105,123.38324,193.22371,93.86755,170.87187,1.4896455,1.1476486,-0.26106685,3857832,1,501,0.06703219,352
1000103000008,55000100000497,1000103000110,1000103000000,55,0.20754863,1000103000009,-1,1000103000007,1000103000008,-1,977,92.17633,74.36074,85.20502,6628,28.770226,45.208855,26.263292,89841,3,5,2,214.22983,121.1269,192.81148,97.085655,175.49309,1.4162219,1.1254585,-0.3510717,3858203,1,497,0.065729395,969
1000103000009,54000100000511,1000103000110,1000103000000,54,0.24246909,1000103000010,-1,1000103000008,1000103000009,-1,946,89.68043,73.67222,83.56976,6628,28.707687,45.17185,26.201942,89841,3,5,2,216.16624,120.06138,195.08562,98.176186,175.11357,1.3232867,1.0415902,-0.33936244,3853342,1,511,0.061803844,513
1000103000010,53000100000543,1000103000110,1000103000000,53,0.2798018,1000103000011,-1,1000103000009,1000103000010,-1,951,87.70092,71.606636,82.364845,6628,28.638123,45.127792,26.133127,89841,3,5,2,214.481,119.32375,196.60559,96.856285,175.12025,1.25762,1.1241344,-0.23906289,3857780,1,543,0.06334138,161
1000103000011,52000100000544,1000103000110,1000103000000,52,0.31970343,1000103000012,-1,1000103000010,1000103000011,-1,933,88.217316,69.28287,79.95501,6628,28.569283,45.08874,26.07228,89841,3,5,2,212.1384,116.48524,198.79556,95.41063,172.61963,1.4160203,1.1245025,-0.23499906,3853342,1,544,0.061950807,559
1000103000012,51000100000537,1000103000110,1000103000000,51,0.36234027,1000103000013,-1,1000103000011,1000103000012,-1,941,87.01239,67.64762,77.975494,6628,28.490177,45.052032,26.006874,89841,3,5,2,208.43828,113.19685,201.92004,94.59429,171.48276,1.4824796,1.1594976,0.041345052,3855426,1,537,0.06588756,581
1000103000013,50000100000526,1000103000110,1000103000000,50,0.40789944,1000103000014,-1,1000103000012,1000103000013,-1,937,84.25829,65.06565,78.31976,6628,28.40942,45.007996,25.933102,89841,3,5,2,204.51146,110.32625,204.10631,92.52057,166.96347,1.6714064,0.93229777,-0.2797172,3855426,1,526,0.06526258,667
1000103000014,49000100000521,1000103000110,1000103000000,49,0.45657724,1000103000015,-1,1000103000013,1000103000014,-1,921,84.86075,63.774662,76.68451,6628,28.324398,44.950703,25.845285,89841,3,5,2,202.76582,110.090004,205.81116,92.34937,169.12424,1.6434013,1.0467371,-0.09020712,3853453,1,521,0.066709265,246
1000103000015,48000100000521,1000103000110,1000103000000,48,0.5085914,1000103000016,-1,1000103000014,1000103000015,-1,956,85.377144,64.72138,80.7296,6627,28.242682,44.90946,25.76438,89826,3,5,2,201.97285,108.34977,209.78273,93.847885,171.12747,1.6798087,1.0874678,-0.24640581,3862667,1,521,0.07119865,185
1000103000016,47000100000503,1000103000110,1000103000000,47,0.5641766,1000103000017,-1,1000103000015,1000103000016,-1,955,88.47551,72.295166,84.34436,6627,28.15865,44.859,25.667374,89826,3,5,2,200.35014,102.26463,214.44322,96.679276,167.3147,1.6808529,0.9654724,-0.5558769,3860571,1,503,0.071140796,586
1000103000017,46000100000505,1000103000110,1000103000000,46,0.6235901,1000103000018,-1,1000103000016,1000103000017,-1,937,87.87305,77.80337,85.377144,6627,28.076097,44.816372,25.579308,89826,3,5,2,197.909,95.924644,216.17957,101.16632,172.669,1.824776,0.6956566,-0.9100034,3860566,1,505,0.061683677,646
1000103000018,45000100000512,1000103000110,1000103000000,45,0.6871088,1000103000019,-1,1000103000017,1000103000018,-1,882,84.77469,76.77058,83.053375,6627,27.970842,44.808025,25.47299,89826,3,5,2,199.52829,91.7696,223.45299,116.675674,186.4017,1.6896454,0.7928947,-0.8730573,3853352,1,512,0.049112923,855
1000103000019,44000100000512,1000103000110,1000103000000,44,0.75503564,1000103000020,-1,1000103000018,1000103000019,-1,863,80.98779,74.36074,78.92222,6624,27.884315,44.742413,25.377054,89798,3,5,2,193.9853,89.410774,224.42305,127.429245,205.27347,1.6045996,0.6755121,-0.7874868,3860571,1,512,0.038533267,790
