haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000000000000,63000000000357,1000000000333,1000000000000,63,0.0,1000000000001,-1,-1,1000000000000,1000000000334,5083,500.9022,357.775,432.82425,8001,21.781137,31.614372,12.488778,72008,2,3,1,158.78424,-190.66522,105.41834,160.69655,294.33997,1.1090164,-0.5709835,-1.047326,4834020,0,357,0.11986153,677
1000000000001,62000000000348,1000000000333,1000000000000,62,0.019932542,1000000000002,-1,1000000000000,1000000000001,1000000000335,5134,494.61942,356.05368,430.41443,8001,21.748161,31.64978,12.470293,72008,2,3,1,161.14111,-194.21776,106.54817,160.83083,291.96884,0.985582,-0.34157526,-1.0102087,4832101,0,348,0.12174813,783
1000000000002,61000100000370,1000000000333,1000000000000,61,0.041403063,1000000000003,-1,1000000000001,1000000000002,1000000000336,5020,487.90628,355.27908,426.7136,8001,21.724125,31.691072,12.447257,72008,2,3,1,160.4722,-198.33362,105.26157,158.89131,286.07217,1.105409,-0.29367125,-0.978678,4831424,1,370,0.116272755,786
1000000000003,60000100000341,1000000000333,1000000000000,60,0.064493395,1000000000004,-1,1000000000002,1000000000003,1000000000337,4965,478.8694,358.11926,423.9595,8001,21.68369,31.737942,12.419169,72008,2,3,1,160.89015,-200.6568,104.870575,159.92194,286.97028,1.0326033,-0.41974473,-0.830694,4831572,1,341,0.11731634,646
1000000000004,59000100000301,1000000000333,1000000000000,59,0.08928783,1000000000005,-1,1000000000003,1000000000004,1000000000338,4879,468.6276,359.41025,419.05374,8001,21.646152,31.772415,12.3960905,72008,2,3,1,161.77599,-202.68025,106.046295,161.43704,286.98306,0.6259151,-0.6728645,-0.98094463,4831572,1,301,0.11587498,948
1000000000005,58000100000298,1000000000333,1000000000000,58,0.11588337,1000000000006,-1,1000000000004,1000000000005,1000000000339,4746,460.5374,360.35696,418.10703,8001,21.608252,31.830559,12.369438,72008,2,3,1,159.57314,-204.79253,104.79057,163.43051,288.68088,0.8901506,-0.59638137,-0.8112588,4832101,1,298,0.11163232,21
1000000000006,57000100000296,1000000000333,1000000000000,57,0.14438343,1000000000007,-1,1000000000005,1000000000006,1000000000340,4679,449.34888,359.41025,413.02914,8001,21.5671,31.889612,12.336567,72008,2,3,1,159.72945,-207.09251,105.243835,163.3966,288.29303,1.0171124,-0.63161397,-1.1242893,4829829,1,296,0.109213755,489
1000000000007,56000100000305,1000000000333,1000000000000,56,0.17489761,1000000000008,-1,1000000000006,1000000000007,1000000000341,4581,439.021,360.2709,409.07013,8001,21.524807,31.952662,12.309915,72008,2,3,1,160.27786,-210.57864,106.427124,163.8296,285.0554,1.0066229,-0.7065081,-1.0030007,4832043,1,305,0.107335545,39
1000000000008,55000100000311,1000000000333,1000000000000,55,0.20754863,1000000000009,-1,1000000000007,1000000000008,1000000000342,4536,429.4677,355.19302,402.78735,8006,21.477093,32.01595,12.279801,72001,2,3,1,158.25394,-210.88338,105.013725,163.99487,288.93893,1.0675323,-0.7302734,-1.1092101,4832043,1,311,0.10786951,658
1000000000009,54000100000314,1000000000333,1000000000000,54,0.24246909,1000000000010,-1,1000000000008,1000000000009,1000000000343,4384,418.4513,349.5127,393.23404,8006,21.435658,32.096992,12.245064,72001,2,3,1,158.61134,-213.75829,105.93789,164.11066,285.51358,1.1767577,-0.77565396,-0.82226825,4833844,1,314,0.10196742,584
