haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000101000000,63000100000553,1000101000093,1000101000000,63,0.0,1000101000001,-1,-1,1000101000000,1000101000094,1129,104.48373,79.52468,94.930435,6592,31.075552,40.566994,30.13623,89963,3,4,3,340.19397,154.10748,45.00134,91.93787,170.51389,-0.5002685,-0.4601617,-0.7297143,3943371,1,553,0.07675643,683
1000101000001,62000100000552,1000101000093,1000101000000,62,0.019932542,1000101000002,-1,1000101000000,1000101000001,-1,1116,103.537,79.26648,95.5329,6592,31.008696,40.541676,30.125658,89963,3,4,3,337.20944,151.59322,44.404556,93.25596,172.21986,-0.43164954,-0.4274802,-0.7581375,3964490,1,552,0.07608899,968
1000101000002,61000100000557,1000101000093,1000101000000,61,0.041403063,1000101000003,-1,1000101000001,1000101000002,-1,1126,102.93454,78.75009,94.84437,6592,30.93499,40.510612,30.111355,89963,3,4,3,331.56677,148.8836,43.638626,95.714226,177.81871,-0.45517474,-0.38007468,-0.611955,3943371,1,557,0.072692126,295
1000101000003,60000100000529,1000101000093,1000101000000,60,0.064493395,1000101000004,-1,1000101000002,1000101000003,-1,1118,102.332085,79.52468,93.381256,6592,30.855452,40.477123,30.100597,89963,3,4,3,326.81357,146.06058,42.432716,98.05068,182.89865,-0.47154215,-0.3047972,-0.60159665,3943461,1,529,0.07350197,928
1000101000004,59000100000496,1000101000093,1000101000000,59,0.08928783,1000101000005,-1,1000101000003,1000101000004,-1,1089,100.868965,78.664024,92.17633,6592,30.778446,40.443947,30.091658,89963,3,4,3,321.29346,144.19623,41.796955,94.55385,173.68141,-0.33022335,-0.3402006,-0.57801485,3943363,1,496,0.074114375,160
1000101000005,58000100000483,1000101000093,1000101000000,58,0.11588337,1000101000006,-1,1000101000004,1000101000005,-1,1063,99.49191,78.75009,91.40174,6592,30.690834,40.41053,30.078526,89963,3,4,3,312.27332,139.30986,39.46565,93.46321,167.75764,-0.44889987,-0.28803468,-0.6947022,3943385,1,483,0.0730703,978
1000101000006,57000100000478,1000101000093,1000101000000,57,0.14438343,1000101000007,-1,1000101000005,1000101000006,-1,1063,99.49191,78.664024,90.799286,6592,30.603258,40.374664,30.068987,89963,3,4,3,308.83008,137.29845,39.901188,94.78687,174.95822,-0.33676407,-0.059781943,-0.73055094,3943367,1,478,0.07170299,268
1000101000007,56000100000494,1000101000093,1000101000000,56,0.17489761,1000101000008,-1,1000101000006,1000101000007,-1,1080,99.23372,77.28697,89.5083,6592,30.513144,40.337082,30.05697,89963,3,4,3,304.65656,134.11183,38.105404,97.051094,180.76427,-0.48534328,-0.0948371,-0.8229442,3964542,1,494,0.072754204,52
1000101000008,55000100000480,1000101000093,1000101000000,55,0.20754863,1000101000009,-1,1000101000007,1000101000008,-1,1084,97.7706,75.73779,89.42223,6592,30.418364,40.297832,30.043211,89963,3,4,3,296.45053,130.66212,37.05616,95.54821,175.58437,-0.4144074,-0.024039825,-1.0836152,3964542,1,480,0.07093325,486
1000101000009,54000100000496,1000101000093,1000101000000,54,0.24246909,1000101000010,-1,1000101000008,1000101000009,-1,1058,96.82388,76.426315,87.959114,6592,30.330166,40.251125,30.037573,89963,3,4,3,293.98734,129.93071,36.809994,95.884254,173.10904,-0.24391986,-0.010466104,-0.89597505,3943525,1,496,0.069695614,342
1000101000010,53000100000535,1000101000093,1000101000000,53,0.2798018,1000101000011,-1,1000101000009,1000101000010,-1,1034,94.50011,76.34025,87.35666,6592,30.236494,40.209595,30.026512,89962,3,4,3,287.32892,126.72896,35.660168,97.63584,177.44092,-0.13296379,0.0029254956,-0.76001847,3943525,1,535,0.07022308,223
1000101000011,52000100000521,1000101000082,1000101000000,52,0.31970343,1000101000012,1000101000083,1000101000010,1000101000011,-1,1052,93.55338,77.200905,86.754196,6592,30.141651,40.165634,30.00945,89962,3,4,3,281.1684,122.84282,37.02351,96.8092,177.49045,-0.6392677,-0.4227119,-1.2522135,3943525,1,521,0.06931857,484
1000101000012,51000100000516,1000101000082,1000101000000,51,0.36234027,1000101000013,-1,1000101000011,1000101000012,-1,1049,92.5206,77.45911,87.78699,6592,30.035593,40.12373,29.997606,89962,3,4,3,275.08694,119.70442,37.727688,98.02505,177.10257,-0.74291646,-0.6217237,-1.236406,3943363,1,516,0.071260534,135
1000101000013,50000100000511,1000101000079,1000101000000,50,0.40789944,1000101000014,1000101000080,1000101000012,1000101000013,1000101000080,1019,92.5206,75.47959,86.58206,6592,29.927015,40.080032,29.980928,89962,3,4,3,269.22876,114.650635,36.77334,99.82239,179.71417,-0.665266,-0.73776084,-0.97890604,3943436,1,511,0.06647374,895
1000101000014,49000100000506,1000101000079,1000101000000,49,0.45657724,1000101000015,-1,1000101000013,1000101000014,1000101000081,1005,93.72552,74.87714,85.11895,6592,29.817657,40.036495,29.965181,89960,3,4,3,264.8865,111.57266,36.04566,99.94903,175.27719,-0.5448825,-0.9699165,-1.0072728,3941370,1,506,0.06482789,238
1000101000015,48000100000512,1000101000079,1000101000000,48,0.5085914,1000101000016,-1,1000101000014,1000101000015,1000101000082,980,92.09027,76.77058,87.01239,6592,29.706991,39.98843,29.956556,89960,3,4,3,258.7308,108.17635,34.14824,100.30116,176.49614,-0.6919146,-0.95832264,-0.8371125,3941370,1,512,0.06217901,581
1000101000016,47000100000497,1000101000079,1000101000000,47,0.5641766,1000101000017,-1,1000101000015,1000101000016,-1,975,89.42223,75.99599,85.377144,6592,29.59934,39.946712,29.94429,89960,3,4,3,256.85922,112.87518,36.773136,104.49522,179.46016,-0.8661402,-1.0514226,-1.0869818,3943444,1,497,0.059281345,257
1000101000017,46000100000504,1000101000079,1000101000000,46,0.6235901,1000101000018,-1,1000101000016,1000101000017,-1,953,85.20502,75.2214,81.67632,6592,29.4856,39.89863,29.937323,89960,3,4,3,249.86343,109.6881,32.65067,102.96903,174.15788,-0.90534955,-1.0905505,-0.9249981,3943444,1,504,0.05975395,578
1000101000018,45000100000509,1000101000066,1000101000000,45,0.6871088,1000101000019,1000101000067,1000101000017,1000101000018,1000101000067,879,81.41812,73.24189,79.438614,6592,29.371954,39.851864,29.923979,89960,3,4,3,247.51315,107.85688,27.614737,105.18966,176.81007,-0.5950014,-1.1391525,-0.7839233,3943409,1,509,0.054450877,87
1000101000019,44000100000538,1000101000066,1000101000000,44,0.75503564,1000101000020,-1,1000101000018,1000101000019,1000101000068,765,73.58615,64.97958,71.262375,6599,29.260744,39.80935,29.921375,89953,3,4,3,241.05754,103.058014,23.015915,107.29379,179.33748,-0.54683024,-1.1004,-0.75199366,3943363,1,538,0.046502803,568
1000101000020,43000100000506,1000101000066,1000101000000,43,0.8276991,1000101000021,-1,1000101000019,1000101000020,-1,741,66.7009,60.159904,65.49598,6599,29.136152,39.754158,29.919243,89953,3,4,3,235.27126,98.3324,22.465405,103.21863,177.94264,-0.30195606,-0.90939945,-0.69483465,3943356,1,506,0.0457374,755
1000101000021,42000100000517,1000101000066,1000101000000,42,0.9054624,1000101000022,-1,1000101000020,1000101000021,-1,732,63.774662,55.68449,62.741875,6599,29.027647,39.69964,29.905764,89953,3,4,3,231.9155,97.93902,23.090256,97.054665,170.3971,-0.367746,-0.93189555,-0.6873199,3943356,1,517,0.049427133,210
1000101000022,41000100000547,1000101000066,1000101000000,41,0.98870814,1000101000023,-1,1000101000021,1000101000022,-1,663,58.86892,51.29514,57.750065,6599,28.902391,39.648106,29.901606,89953,3,4,3,224.8428,91.35795,23.118261,98.36821,175.48303,-0.542173,-0.5901198,-0.25163028,3964540,1,547,0.04215654,392
1000101000023,40000100000524,1000101000066,1000101000000,40,1.0778745,1000101000024,-1,1000101000022,1000101000023,-1,619,54.04924,49.573826,53.61891,6599,28.792608,39.610325,29.89403,89953,3,4,3,219.9894,86.49484,17.164185,98.195015,169.99577,-0.6101706,-0.65358025,-0.42017254,3943382,1,524,0.04130524,287
1000101000024,39000100000533,1000101000066,1000101000000,39,1.173417,1000101000025,-1,1000101000023,1000101000024,-1,622,52.241863,47.76645,51.725468,6599,28.669434,39.565468,29.886917,89953,3,4,3,215.43503,86.17558,19.265276,96.98336,167.20706,-0.291569,-0.70232326,-0.77675086,3964540,1,533,0.04247588,465
1000101000025,38000100000495,1000101000066,1000101000000,38,1.2758462,1000101000026,-1,1000101000024,1000101000025,-1,569,48.28284,43.979557,48.28284,6599,28.57733,39.50513,29.851423,89953,3,4,3,205.52779,79.50693,20.123892,99.09034,172.61137,-0.37092692,-0.40667716,-0.7802045,3943353,1,495,0.037037745,291
1000101000026,37000100000503,1000101000066,1000101000000,37,1.3857181,1000101000027,-1,1000101000025,1000101000026,-1,501,47.33612,44.065624,47.33612,6599,28.460976,39.462425,29.843721,89953,3,4,3,202.13533,76.98462,21.231688,100.328156,170.62102,-0.31993467,-0.5469804,-0.8899693,3964539,1,503,0.032938935,559
1000101000027,36000100000477,1000101000066,1000101000000,36,1.5036365,1000101000028,-1,1000101000026,1000101000027,-1,512,46.647594,44.409885,47.50825,6599,28.324724,39.432644,29.833248,89953,3,4,3,196.67921,73.4246,19.38689,100.74908,169.57585,-0.34163442,-0.40989012,-0.84314686,3964539,1,477,0.03406608,284
1000101000028,35000100000486,1000101000066,1000101000000,35,1.6302707,1000101000029,-1,1000101000027,1000101000028,-1,539,46.30333,44.495953,46.819725,6599,28.208105,39.39132,29.83497,89952,3,4,3,189.85753,71.70684,17.472462,103.22869,169.21864,-0.41355193,-0.37351575,-0.8555654,3964539,1,486,0.035546,279
1000101000029,34000100000457,1000101000066,1000101000000,34,1.766336,1000101000030,-1,1000101000028,1000101000029,-1,534,44.151688,41.397587,45.012344,6599,28.091837,39.376976,29.823483,89952,3,4,3,187.21527,69.250626,14.470382,102.16152,169.78342,-0.25587353,-0.41719893,-0.68138456,3943169,1,457,0.036234405,391
1000101000030,33000100000446,1000101000066,1000101000000,33,1.9126327,1000101000031,-1,1000101000029,1000101000030,-1,499,42.51644,40.450867,43.463165,6599,27.975595,39.310616,29.815376,89952,3,4,3,191.75916,69.68409,6.5777206,109.36588,179.10442,-0.277145,-0.4646584,-0.63890773,3943355,1,446,0.030457998,716
