haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
3000046000000,63000300000230,3000046000901,3000046000000,63,0.0,3000046000001,-1,-1,3000046000000,3000046001706,42062,4406.132,3064.7124,3882.3364,15062,32.812275,14.717495,22.31994,50611,3,1,2,314.42227,140.08144,-13.012885,298.37473,480.96817,7.2484474,24.043722,6.0468445,768327,3,230,0.3388821,127
3000046000001,62000300000251,3000046000871,3000046000000,62,0.019932542,3000046000002,3000046000872,3000046000000,3000046000001,3000046000903,40922,4379.28,3119.9666,3918.398,15062,32.749065,14.689062,22.306334,50611,3,1,2,306.26947,143.94273,-17.370085,305.34457,480.16534,3.6162312,23.136274,6.66451,768327,3,251,0.33260113,3
3000046000002,61000300000256,3000046000871,3000046000000,61,0.041403063,3000046000003,-1,3000046000001,3000046000002,3000046000904,40592,4341.1523,3145.4421,3954.3733,15062,32.689087,14.6577635,22.291359,50611,3,1,2,301.3209,141.64922,-23.250721,315.92554,487.79828,3.6150696,22.890644,7.5061674,768713,3,256,0.3179864,324
3000046000003,60000300000253,3000046000871,3000046000000,60,0.064493395,3000046000004,-1,3000046000002,3000046000003,3000046000905,40154,4284.435,3288.4832,3961.6028,15062,32.632317,14.616819,22.291332,50609,3,1,2,296.99176,138.66191,-33.037704,328.38852,499.67816,3.3494606,23.29602,7.348687,770382,3,253,0.30127892,335
3000046000004,59000300000242,3000046000871,3000046000000,59,0.08928783,3000046000005,-1,3000046000003,3000046000004,3000046000906,39214,4216.271,3439.9587,3930.361,15062,32.588306,14.577445,22.307428,50609,3,1,2,294.92825,137.08066,-42.21302,346.43124,518.5215,3.9605465,23.014898,7.4385276,770382,3,242,0.2766364,828
3000046000005,58000300000250,3000046000811,3000046000000,58,0.11588337,3000046000006,3000046000812,3000046000004,3000046000005,3000046000907,37748,4146.558,3447.1023,3889.2217,15062,32.56132,14.534319,22.354017,50609,3,1,2,291.7432,135.13982,-64.754524,360.60956,539.1073,4.0137997,21.758345,6.710156,770382,3,250,0.24302596,123
3000046000006,57000300000269,3000046000751,3000046000000,57,0.14438343,3000046000007,3000046000752,3000046000005,3000046000006,3000046000908,37634,4071.5947,3401.4014,3826.2214,15062,32.51575,14.489939,22.436712,50609,3,1,2,315.68335,129.56496,-67.900154,364.4932,556.6583,4.5518384,23.441853,7.6118255,770382,3,269,0.22794585,650
3000046000007,56000300000250,3000046000751,3000046000000,56,0.17489761,3000046000008,-1,3000046000006,3000046000007,3000046000909,36096,3974.1685,3313.012,3728.7092,15062,32.41379,14.437718,22.541077,50613,3,1,2,344.27313,126.544426,-69.12923,347.45813,527.81866,4.402222,22.35784,7.9789715,772360,3,250,0.24448906,320
3000046000008,55000300000235,3000046000751,3000046000000,55,0.20754863,3000046000009,-1,3000046000007,3000046000008,3000046000910,32771,3831.7297,3118.5034,3562.4302,15062,32.264,14.390865,22.623726,50613,3,1,2,374.88568,125.239044,-69.088356,322.55414,488.72617,4.089851,21.00453,7.7803206,770885,3,235,0.25694203,695
3000046000009,54000300000241,3000046000751,3000046000000,54,0.24246909,3000046000010,-1,3000046000008,3000046000009,3000046000911,30082,3618.459,2551.761,3333.7537,15062,32.08365,14.34232,22.67555,50612,3,1,2,406.66302,135.01796,-69.90572,309.05862,477.6187,5.602973,16.53906,5.4702735,772374,3,241,0.24456137,956
