haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
595000000,63000000001224,595000064,595000000,63,0.0,595000001,-1,-1,595000000,-1,152,10.500011,8.520501,9.639355,230,8.859896,6.0298767,7.3472824,949,0,0,0,-164.72601,13.332256,91.72815,38.696404,77.04229,-0.20531008,0.100955956,-0.3754554,149718,0,1224,0.050229162,777
595000001,62000000001247,595000038,595000000,62,0.019932542,595000002,595000039,595000000,595000001,595000039,128,10.413946,8.434436,9.553289,230,8.896482,6.030958,7.3262687,949,0,0,0,-171.64824,10.068936,99.22877,39.99535,76.44964,0.058688983,-0.08028852,-0.18081963,149718,0,1247,0.042034622,436
595000002,61000000001264,595000038,595000000,61,0.041403063,595000003,-1,595000001,595000002,595000040,120,9.983618,8.176239,9.381158,230,8.936904,6.030125,7.2977176,949,1,0,0,-172.38911,11.201983,99.573074,41.45125,75.73319,0.04839328,0.071631126,-0.05310667,149718,0,1264,0.042218346,75
595000003,60000000001436,595000038,595000000,60,0.064493395,595000004,-1,595000002,595000003,-1,113,10.069683,8.090173,9.381158,230,8.964557,6.0287547,7.2836504,949,1,0,0,-173.6054,12.92251,98.852806,42.39533,80.93558,0.02110009,0.09107953,-0.037063092,149505,0,1436,0.03642553,298
595000004,59000000001320,595000038,595000000,59,0.08928783,595000005,-1,595000003,595000004,-1,137,9.8975525,7.9180417,9.381158,230,9.005387,6.0306554,7.258346,949,1,0,0,-169.08559,16.647606,93.654884,42.21014,84.84576,-0.31088337,0.18503341,-0.27364907,149505,0,1320,0.043584336,369
595000005,58000000001416,595000038,595000000,58,0.11588337,595000006,-1,595000004,595000005,-1,116,10.069683,7.4877133,8.778699,230,9.038258,6.030061,7.239129,949,1,0,0,-174.55125,12.995999,99.460556,43.09501,80.54195,0.036975946,0.13767414,-0.12425077,149652,0,1416,0.03579456,773
595000006,57000000001522,595000038,595000000,57,0.14438343,595000007,-1,595000005,595000006,-1,104,9.725421,7.4016476,8.778699,230,9.083465,6.029595,7.2096043,949,1,0,0,-174.27419,13.9701185,101.11626,41.601517,79.98039,0.011206296,0.17368792,0.02440079,149565,0,1522,0.03524215,568
595000007,56000000001497,595000038,595000000,56,0.17489761,595000008,-1,595000006,595000007,-1,106,9.467224,6.885254,8.520501,230,9.133247,6.0329876,7.1732693,949,1,0,0,-176.62463,15.296561,102.13611,41.205162,76.031,0.020327218,0.12209436,0.07090406,149652,0,1497,0.0348935,936
595000008,55000000001514,595000038,595000000,55,0.20754863,595000009,-1,595000007,595000008,-1,104,9.295093,7.831976,8.348371,230,9.183638,6.0175676,7.142543,949,1,0,0,-177.08354,15.560778,102.47126,42.239513,81.5424,0.027828591,0.16694222,0.08787016,149652,0,1514,0.035722055,151
595000009,54000000001475,595000038,595000000,54,0.24246909,595000010,-1,595000008,595000009,-1,105,9.036896,7.4016476,8.176239,230,9.241496,6.0139384,7.1150837,949,1,0,0,-180.17058,16.252144,102.30321,41.960392,80.53323,0.026794795,0.22989917,0.089660674,149652,0,1475,0.036971364,800
595000010,53000000001540,595000038,595000000,53,0.2798018,595000011,-1,595000009,595000010,-1,100,8.434436,6.971319,7.831976,230,9.295124,5.9972,7.094108,949,1,0,0,-181.52663,16.248407,103.313774,41.377888,78.108025,-0.03947028,0.17909712,0.0014363355,149673,0,1540,0.031592637,238
595000011,52000000001560,595000038,595000000,52,0.31970343,595000012,-1,595000010,595000011,-1,95,8.004107,6.971319,7.831976,230,9.356035,5.989496,7.0547805,949,1,0,0,-182.56557,18.15658,101.992645,42.081985,77.16173,0.13312344,0.2389637,0.031816408,149437,0,1560,0.031058345,296
595000012,51000000001602,595000038,595000000,51,0.36234027,595000013,-1,595000011,595000012,-1,91,8.090173,6.885254,7.831976,230,9.434531,5.985799,7.014999,949,1,0,0,-184.80412,21.067015,101.74968,39.124973,77.23981,0.06156707,0.14804687,0.09145191,149653,0,1602,0.03053909,210
595000013,50000000001663,595000038,595000000,50,0.40789944,595000014,-1,595000012,595000013,-1,90,8.262304,6.4549255,7.831976,230,9.506539,5.970395,6.973431,949,1,0,0,-182.80313,19.132174,98.19819,41.286243,81.6127,0.0764777,0.2610642,-0.0026311472,149538,0,1663,0.030128108,531
595000014,49000000001682,595000038,595000000,49,0.45657724,595000015,-1,595000013,595000014,-1,89,8.090173,6.7131224,7.659845,230,9.5906,5.9669743,6.937862,949,1,0,0,-184.50737,21.831436,98.665825,45.780594,85.7035,0.21530671,0.22272308,-0.044544842,149870,0,1682,0.027743127,930
595000015,48000000001662,595000038,595000000,48,0.5085914,595000016,-1,595000014,595000015,-1,87,8.176239,6.1106625,6.971319,230,9.655679,5.9609313,6.905462,949,1,0,0,-182.58679,20.232069,96.25374,43.561413,80.379845,-0.022115236,0.113329194,-0.08850649,149437,0,1662,0.025950335,410
595000016,47000000001675,595000038,595000000,47,0.5641766,595000017,-1,595000015,595000016,-1,86,7.4016476,6.4549255,7.1434507,230,9.729095,5.9503803,6.8579326,949,1,0,0,-181.51767,20.28806,96.130035,43.692043,78.43196,-0.037700254,0.16224085,-0.10634751,149437,0,1675,0.02701782,26
595000017,46000000001736,595000038,595000000,46,0.6235901,595000018,-1,595000016,595000017,-1,85,7.4877133,6.885254,7.3155823,229,9.818584,5.951699,6.8115673,952,1,0,0,-179.87022,20.019407,94.657906,43.57183,80.19786,-0.093702,0.061449993,-0.068407215,149653,0,1736,0.026479527,354
595000018,45000000001697,595000038,595000000,45,0.6871088,595000019,-1,595000017,595000018,-1,88,7.4877133,6.7131224,7.2295165,229,9.912799,5.9407077,6.786071,952,1,0,0,-179.3506,20.563452,96.5843,45.143322,78.55318,-0.09563613,0.075196445,-0.11912839,149437,0,1697,0.027751872,699
595000019,44000000001823,595000038,595000000,44,0.75503564,595000020,-1,595000018,595000019,-1,78,6.4549255,6.282794,6.282794,229,9.995859,5.9198966,6.739593,952,1,0,0,-176.31862,24.566303,93.483795,45.40433,83.447464,-0.14103885,-0.018923396,-0.058229644,149653,0,1823,0.021815345,829
595000020,43000000001809,595000038,595000000,43,0.8276991,595000021,-1,595000019,595000020,-1,76,6.799188,6.024597,6.540991,229,10.076475,5.9136424,6.6889715,952,1,0,0,-173.59958,24.816353,94.75998,43.705933,84.16768,-0.11367374,0.07601642,-0.14719915,149870,0,1809,0.022288032,291
595000021,42000000001791,595000038,595000000,42,0.9054624,595000022,-1,595000020,595000021,-1,79,6.799188,6.024597,6.7131224,229,10.170819,5.891626,6.629818,952,1,0,0,-175.09618,24.414131,92.161385,43.500694,76.430695,0.014789162,0.017201165,-0.12897138,149870,0,1791,0.027744897,751
595000022,41000000001950,595000038,595000000,41,0.98870814,595000023,-1,595000021,595000022,-1,67,6.196728,5.594269,6.196728,229,10.283955,5.8953056,6.597844,952,1,0,0,-172.70984,27.664633,93.76392,41.473778,77.04653,-0.025406376,0.030282682,-0.080763236,149652,0,1950,0.026520984,77
595000023,40000000001918,595000038,595000000,40,1.0778745,595000024,-1,595000022,595000023,-1,70,6.1106625,5.9385314,6.1106625,229,10.352338,5.868859,6.548869,952,1,0,0,-169.85439,26.323456,94.7152,44.656452,84.159584,0.059371054,0.129092,0.024590246,149566,0,1918,0.023866642,415
