galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
606000000,606000053,-1,606000000,63000000001236,63000000001236,606000000,606000001,-1,0,63,0.0,5.1639404,2610,24.566944,27.450975,19.83192,30593,2,3,2,185.33888,34.28396,117.95701,122,5.1639404,0.060558278,60.55832,65.83897,0.118541665,0.097063854,0.01660856,0.002262916,0.45853877,8.641095E-5,0.0013899468,4.603835E-4,6.981754E-5,1.1641493E-5,0.0023589372,0.0,0.0,39.117836,0.040928144,0.015958231,-17.95942,-18.473171,-18.958086,-19.37105,-20.58467,-14.6900215,-15.443258,-16.087902,-16.606157,-17.90825,-17.958303,-18.472263,-18.95736,-19.370525,-20.584517,4.22095,921
606000001,606000053,606000000,606000001,62000000001197,62000000001197,606000000,606000002,-1,0,62,0.019932542,5.4221373,2610,24.529219,27.44945,19.80904,30593,2,3,2,182.56215,21.226763,109.33628,94,5.4221373,0.061241485,61.706707,66.7334,0.11849236,0.097063854,0.01660856,0.0023086364,0.5060321,8.641095E-5,0.001389693,4.603835E-4,6.981754E-5,1.2092628E-5,0.0026032648,0.011599906,0.0,39.15611,0.009642021,0.01591587,-18.309555,-18.71586,-19.140793,-19.526989,-20.718018,-14.730063,-15.478739,-16.11972,-16.634611,-17.934134,-18.287947,-18.698526,-19.126986,-19.517017,-20.715092,3.957517,366
606000002,606000053,606000001,606000002,61000000001273,61000000001273,606000000,606000003,-1,0,61,0.041403063,5.8524656,2610,24.49604,27.438269,19.789576,30593,2,3,2,184.16917,24.9322,116.97089,98,5.8524656,0.062471647,63.4743,72.05951,0.11938825,0.0969307,0.01660856,0.0029701283,0.55324435,8.641095E-5,0.0013935274,4.588259E-4,6.981754E-5,1.5324355E-5,0.0028453593,2.6965048,7.92113E-6,39.40474,0.009813147,0.017542044,-18.891386,-19.179554,-19.535137,-19.888132,-21.005219,-14.772946,-15.515644,-16.152111,-16.662865,-17.95908,-18.871218,-19.163137,-19.52199,-19.878633,-21.00246,3.6869068,456
606000003,606000029,606000002,606000003,60000000001469,60000000001469,606000000,606000004,606000030,0,60,0.064493395,5.2500057,2610,24.446362,27.431139,19.76741,30593,2,3,2,185.09846,29.258,123.09914,97,5.2500057,0.05988097,61.405243,70.25323,0.25460765,0.048024673,0.0,0.0,0.4165379,0.0,0.0016408078,1.8443301E-4,0.0,0.0,8.5036445E-4,0.12008911,0.0,0.0,0.014416409,0.05988097,-17.209478,-17.622032,-18.084038,-18.488598,-19.665339,99.0,99.0,99.0,99.0,99.0,-17.201067,-17.61534,-18.078722,-18.484749,-19.66421,4.8286853,72
606000004,606000029,606000003,606000004,59000000001303,59000000001303,606000000,606000005,-1,0,59,0.08928783,5.0778747,2610,24.40505,27.424309,19.74138,30592,2,3,2,193.58687,46.63009,149.04082,132,5.0778747,0.058819853,60.9325,69.75742,0.26528132,0.04652902,0.0,0.0024432412,0.40734535,0.0,0.0016293322,1.7503357E-4,0.0,4.7588837E-6,7.9239294E-4,0.0,0.0,39.509964,0.04636065,0.012762786,-16.660465,-17.25437,-17.80154,-18.252775,-19.495834,99.0,99.0,99.0,99.0,99.0,-16.659744,-17.253775,-17.80106,-18.252424,-19.495733,4.6796865,553
606000005,606000029,606000004,606000005,58000000001539,58000000001539,606000000,606000006,-1,0,58,0.11588337,4.991809,2610,24.351435,27.41854,19.714945,30592,2,3,2,185.31084,35.6691,139.01678,96,4.991809,0.058051616,60.81235,67.69584,0.2651494,0.04652902,0.0,0.0,0.45919523,0.0,0.0016290755,1.7503357E-4,0.0,0.0,8.9325395E-4,0.10638695,0.0,0.0,0.015666882,0.058051616,-17.246319,-17.656359,-18.112356,-18.512838,-19.68259,99.0,99.0,99.0,99.0,99.0,-17.238264,-17.65007,-18.107403,-18.509256,-19.681526,4.3694344,320
606000006,606000029,606000005,606000006,57000000001549,57000000001549,606000000,606000007,-1,0,57,0.14438343,4.733612,2610,24.302114,27.41186,19.677597,30592,2,3,2,186.52573,39.343,146.70566,98,4.733612,0.056567676,59.99045,69.05997,0.27528274,0.045109857,0.0,1.9978067E-6,0.4504487,0.0,0.001615284,1.6652128E-4,0.0,5.6628786E-9,8.4058224E-4,0.079229236,0.0,0.0,0.017785398,0.056567676,-17.153702,-17.587282,-18.055212,-18.463,-19.642899,99.0,99.0,99.0,99.0,99.0,-17.14341,-17.58009,-18.04987,-18.459185,-19.641714,4.181167,552
606000007,606000029,606000006,606000007,56000000001490,56000000001490,606000000,606000008,-1,0,56,0.17489761,6.799188,2610,24.263805,27.40574,19.627577,30592,2,3,2,189.49081,42.126404,154.97266,106,6.799188,0.063253045,67.992,69.13707,0.28305626,0.044021178,0.0,0.0,0.443717,0.0,0.0016028259,1.6025102E-4,0.0,0.0,8.015918E-4,0.13435532,0.0,0.0,0.014978424,0.063253045,-17.34377,-17.72449,-18.164417,-18.556185,-19.71027,99.0,99.0,99.0,99.0,99.0,-17.335823,-17.718246,-18.159487,-18.552612,-19.709198,3.9501882,320
606000008,606000029,606000007,606000008,55000000001580,55000000001580,606000000,606000009,-1,0,55,0.20754863,6.7131224,2610,24.216436,27.399645,19.577023,30592,2,3,2,189.28348,47.42671,166.87108,97,6.7131224,0.062365945,68.039085,71.71345,0.2964597,0.042125124,0.0,0.0070531345,0.4146727,0.0,0.0015771225,1.4985917E-4,0.0,2.5335214E-5,7.119139E-4,0.083939224,0.0,40.40851,0.01769109,0.024611516,-17.131638,-17.566744,-18.036678,-18.444723,-19.620794,99.0,99.0,99.0,99.0,99.0,-17.122663,-17.560448,-18.031982,-18.44136,-19.619734,3.781021,793
606000009,606000029,606000008,606000009,54000000001484,54000000001484,606000000,606000010,-1,0,54,0.24246909,6.885254,2573,24.1541,27.366562,19.505848,30372,2,3,2,192.32281,50.515083,174.9064,103,6.885254,0.06221702,68.98828,74.60787,0.30187508,0.040912133,0.0,0.033418223,0.41527197,0.0,0.0015510307,1.4353087E-4,0.0,5.0617564E-5,6.542241E-4,0.09499575,0.0,41.201096,0.017345406,0.03690173,-17.176588,-17.603674,-18.068945,-18.472849,-19.643068,99.0,99.0,99.0,99.0,99.0,-17.170399,-17.59898,-18.065296,-18.470213,-19.642263,3.5406156,509
