haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000106000000,63000100000561,1000106000137,1000106000000,63,0.0,1000106000001,-1,-1,1000106000000,1000106000138,933,96.737816,69.11073,84.77469,5261,11.034188,61.383884,18.367918,91833,1,6,2,-31.148664,14.266041,181.54529,81.92123,137.11154,-0.116959766,-0.5193866,-1.8898114,3156986,1,561,0.097232684,3
1000106000001,62000100000555,1000106000137,1000106000000,62,0.019932542,1000106000002,-1,1000106000000,1000106000001,1000106000139,919,95.2747,65.84024,84.86075,5261,11.047959,61.382267,18.336617,91833,1,6,2,-31.330557,13.377667,186.2174,82.025566,137.64853,-0.26270592,-0.38426128,-2.001155,3156974,1,555,0.0984999,146
1000106000002,61000100000561,1000106000137,1000106000000,61,0.041403063,1000106000003,-1,1000106000001,1000106000002,1000106000140,926,94.67224,63.60253,84.602554,5261,11.050493,61.380848,18.30233,91833,1,6,2,-26.80092,11.738715,188.16808,81.92901,136.76678,-0.11077326,-0.32557374,-1.9815997,2991223,1,561,0.10071727,124
1000106000003,60000100000531,1000106000137,1000106000000,60,0.064493395,1000106000004,-1,1000106000002,1000106000003,1000106000141,952,95.0165,57.319736,83.2255,5261,11.064784,61.382034,18.257568,91833,1,6,2,-22.384426,9.752747,189.9617,81.870285,135.9519,0.17773362,-0.31325772,-2.2364037,2990686,1,531,0.1027567,5
1000106000004,59000100000494,1000106000137,1000106000000,59,0.08928783,1000106000005,-1,1000106000003,1000106000004,1000106000142,970,93.63945,52.069733,80.7296,5261,11.055828,61.380695,18.223757,91833,1,6,2,-29.406033,8.653884,193.47533,84.099815,141.8974,-0.081398726,-0.29844704,-2.3376873,2991249,1,494,0.101590425,690
1000106000005,58000100000480,1000106000137,1000106000000,58,0.11588337,1000106000006,-1,1000106000004,1000106000005,1000106000143,960,92.348465,50.778748,77.45911,5261,11.062977,61.380817,18.172873,91833,1,6,2,-25.772036,6.271692,195.02574,82.58836,139.32257,-0.021105312,-0.10976537,-2.2710493,2991325,1,480,0.0990489,754
1000106000006,57000100000472,1000106000107,1000106000000,57,0.14438343,1000106000007,1000106000108,1000106000005,1000106000006,1000106000144,884,90.36896,51.46727,75.2214,5261,11.066294,61.38604,18.108402,91833,1,6,2,-18.930763,8.408967,206.06717,77.585556,134.29916,0.014080161,0.093466036,-2.2902298,3157021,1,472,0.09804717,351
1000106000007,56000100000491,1000106000107,1000106000000,56,0.17489761,1000106000008,-1,1000106000006,1000106000007,1000106000145,860,88.04518,44.495953,71.09025,5261,11.082611,61.39444,18.041285,91833,1,6,2,-15.994357,9.72184,211.25597,78.881905,138.02063,-0.020078646,0.3050681,-2.4795647,2991522,1,491,0.098095335,364
1000106000008,55000100000481,1000106000059,1000106000000,55,0.20754863,1000106000009,1000106000060,1000106000007,1000106000008,1000106000146,738,87.78699,41.225456,62.655807,5261,11.090114,61.39137,17.977272,91833,1,6,2,-7.5113277,10.9024,214.69954,81.45873,133.7318,-0.087409995,0.9093166,-2.1397645,3156974,1,481,0.08596223,721
1000106000009,54000100000500,1000106000056,1000106000000,54,0.24246909,1000106000010,1000106000057,1000106000008,1000106000009,1000106000147,731,83.827965,40.3648,61.536957,5261,11.076794,61.38689,17.898531,91833,1,6,2,-3.9901588,7.5949187,218.26031,84.10957,152.04828,-0.0053742016,0.64564794,-2.160196,2991559,1,500,0.07826383,203
