haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
3000101000000,63000300000844,3000101000309,3000101000000,63,0.0,3000101000001,-1,-1,3000101000000,3000101000341,4724,479.04153,366.38156,426.62753,14925,33.5583,0.5683927,27.687645,51464,3,0,3,160.38202,-311.7416,82.80449,149.7407,267.2248,4.837658,-0.7055393,-1.7712032,849933,3,844,0.12847914,508
3000101000001,62000300000861,3000101000309,3000101000000,62,0.019932542,3000101000002,-1,3000101000000,3000101000001,3000101000342,4553,474.5661,347.10284,422.4103,14925,33.52757,0.6313444,27.669365,51464,3,0,3,162.25816,-308.6753,80.57619,150.8515,268.97617,4.690041,-0.44791678,-1.6660687,849933,3,861,0.12430338,867
3000101000002,61000300000866,3000101000309,3000101000000,61,0.041403063,3000101000003,-1,3000101000001,3000101000002,3000101000343,4541,468.28333,332.29956,415.439,14925,33.494694,0.69464165,27.653076,51464,3,0,3,163.5285,-304.897,78.096855,151.70154,274.8734,4.9330564,-0.21954784,-1.6663336,850085,3,866,0.12277008,992
3000101000003,60000300000853,3000101000309,3000101000000,60,0.064493395,3000101000004,-1,3000101000002,3000101000003,3000101000344,4475,460.02103,324.29544,396.33243,14925,33.45286,0.76378477,27.639112,51464,3,0,3,164.649,-300.823,75.573875,150.40176,270.67688,4.820246,-0.67731684,-2.0337963,849933,3,853,0.12042503,304
3000101000004,59000300000866,3000101000309,3000101000000,59,0.08928783,3000101000005,-1,3000101000003,3000101000004,3000101000345,4392,449.69315,317.92657,374.12747,14925,33.41449,0.83048224,27.624338,51464,3,0,3,165.30379,-297.3644,73.928795,148.83797,267.0475,4.860196,-0.24675114,-1.9283965,850085,3,866,0.11806983,34
3000101000005,58000300000838,3000101000309,3000101000000,58,0.11588337,3000101000006,-1,3000101000004,3000101000005,3000101000346,4297,434.02917,314.48395,365.43484,14925,33.372334,0.90537584,27.611927,51464,3,0,3,166.7681,-288.04175,68.38621,150.40503,269.5472,4.699807,-0.23799464,-2.4662743,850081,3,838,0.11608766,84
3000101000006,57000300000789,3000101000309,3000101000000,57,0.14438343,3000101000007,-1,3000101000005,3000101000006,3000101000347,4289,405.28323,308.20117,357.08646,14925,33.316986,0.9763572,27.595058,51464,3,0,3,169.17285,-287.0623,65.60639,149.63893,269.4251,4.3897877,0.62957543,-1.6700902,849933,3,789,0.11608393,22
3000101000007,56000300000795,3000101000309,3000101000000,56,0.17489761,3000101000008,-1,3000101000006,3000101000007,3000101000348,4297,398.57013,302.52084,352.61105,14925,33.27094,1.0559222,27.578949,51466,3,0,3,172.06369,-283.5266,62.299263,146.3445,265.84195,4.4756217,0.55176616,-1.3346409,848538,3,795,0.11875763,945
3000101000008,55000300000773,3000101000309,3000101000000,55,0.20754863,3000101000009,-1,3000101000007,3000101000008,3000101000349,4110,393.32013,294.00034,348.39383,14925,33.22148,1.1411479,27.56134,51466,3,0,3,171.72263,-274.6244,56.740013,146.76845,266.59158,4.2925115,0.71581376,-1.3680806,848538,3,773,0.115466386,828
3000101000009,54000300000802,3000101000309,3000101000000,54,0.24246909,3000101000010,-1,3000101000008,3000101000009,-1,4060,389.6193,291.59048,343.40204,14922,33.168343,1.2243333,27.54453,51459,3,0,3,170.87794,-270.70102,52.214256,145.31996,265.44342,3.898951,0.99462414,-0.8088453,848538,3,802,0.11330606,879
